# usr,tau,hsb,hlb,hbb,hsbb,hlwebb,tsr,qsr,zo,zot,zoq,Cd,Ch,Ce,L,zeta,dT_skinx,dq_skinx,dz_skin,Urf,Trf,Qrf,RHrf,UrfN,TrfN,QrfN,lw_net,sw_net,Le,rhoa,UN,U10,U10N,Cdn_10,Chn_10,Cen_10,hrain,Qs,Evap,T10,T10N,Q10,Q10N,RH10,P10,rhoa10,gust,wc_frac,Edis
2.880961309910832699e-02,5.324756477122743591e-04,4.484275573193988507e+00,1.235274848014958771e+01,5.364202709285716075e+00,5.219952359106743600e+00,3.445500108255301064e-01,-1.243182234835853439e-01,-1.390877307648255015e-04,5.332807083059213922e-05,1.600000000000000131e-04,1.600000000000000131e-04,2.117123626916669454e-03,2.915616917858888067e-03,2.915616847209884493e-03,-4.028779292693684400e-01,-2.482141431310300206e+01,4.272100779698920214e-01,2.340959144078571808e-01,2.505820222750210387e-03,3.223239503912049830e-01,8.977157548042209001e+00,5.779544303360419910e+00,8.147178650292721613e+01,4.501768522359552160e-01,7.577264654242799935e+00,4.213338477244562341e+00,-8.545524866234755734e+01,0.000000000000000000e+00,2.473664024999867193e+06,1.246225513136431706e+00,4.501768522359552160e-01,3.223239503912049830e-01,4.501768522359552160e-01,1.085339961846363459e-03,1.193325414888144744e-03,1.193325414888144744e-03,0.000000000000000000e+00,8.053175774049391222e+00,1.797733810214622793e-02,8.977157548042209001e+00,7.577264654242799935e+00,5.779544303360419910e+00,4.213338477244562341e+00,8.147178650292721613e+01,1.012602414896859955e+03,1.245710306231002651e+00,5.367920393390682721e-01,1.000000000000000082e-05,4.423624506085585274e-05
4.009811062360039285e-02,1.536244202503302949e-03,6.840727470624371698e+00,1.676358579013019678e+01,8.035190349946558896e+00,7.839376763172428930e+00,4.947611703155714857e-01,-1.360439236442087252e-01,-1.353946605072932265e-04,3.791897187292093176e-05,1.600000000000000131e-04,1.600000000000000131e-04,1.765314012272006360e-03,2.476961434451957662e-03,2.476961445271012949e-03,-7.252394440829664779e-01,-1.378854953572549036e+01,4.347838451085200284e-01,2.373970074301135491e-01,2.369927789974165481e-03,7.305493640421140134e-01,8.541419455636377833e+00,5.627478929203161506e+00,8.170923558752971871e+01,9.578712269341964625e-01,7.185975795714353964e+00,4.278504059499617540e+00,-8.647090018497341646e+01,0.000000000000000000e+00,2.473806224999933504e+06,1.248175909058648836e+00,9.578712269341964625e-01,7.305493640421140134e-01,9.578712269341964625e-01,1.026849526147775122e-03,1.160725155577554783e-03,1.160725155577554783e-03,0.000000000000000000e+00,8.016385704083834440e+00,2.439516411374150276e-02,8.541419455636377833e+00,7.185975795714353964e+00,5.627478929203161506e+00,4.278504059499617540e+00,8.170923558752971871e+01,1.012616987804619953e+03,1.247770473102180366e+00,6.140875828979451834e-01,1.000000000000000082e-05,1.826225272388111096e-04
4.917235340196794008e-02,2.559994699655088538e-03,8.410431716822698078e+00,2.027568813856728625e+01,9.853373685741646071e+00,9.616825821984443579e+00,5.897299725533486914e-01,-1.362097326452750001e-01,-1.333407470964565248e-04,3.064319145839137506e-05,1.600000000000000131e-04,1.600000000000000131e-04,1.581350850574100332e-03,2.239078839050357220e-03,2.239078839077203367e-03,-1.091067426873069346e+00,-9.165336397824075831e+00,4.322556749598524539e-01,2.339145071741431936e-01,2.247278458485412519e-03,1.047461895897700002e+00,8.276219992623589761e+00,5.466941999744189928e+00,8.085612262544090356e+01,1.322051892814634755e+00,7.038926448561015903e+00,4.255709569147027693e+00,-8.672165437808953925e+01,0.000000000000000000e+00,2.474149874999867287e+06,1.249872521778103929e+00,1.322051892814634755e+00,1.047461895897700002e+00,1.322051892814634755e+00,9.926763966812128959e-04,1.141247504710184418e-03,1.141247504710184418e-03,0.000000000000000000e+00,7.936888188440316405e+00,2.950204352468588365e-02,8.276219992623589761e+00,7.038926448561015903e+00,5.466941999744189928e+00,4.255709569147027693e+00,8.085612262544090356e+01,1.012987379436319998e+03,1.249525036233470443e+00,6.571496322352149422e-01,1.000000000000000082e-05,3.795594567150447599e-04
5.216878342665501322e-02,2.958274579245894192e-03,8.582437900561918909e+00,2.062795979244423350e+01,1.004893805841488152e+01,9.808528196471771210e+00,5.945558925080161039e-01,-1.308933419487028904e-01,-1.277202386687998150e-04,2.878354182826412891e-05,1.600000000000000131e-04,1.600000000000000131e-04,1.524563706990585479e-03,2.161382208447869963e-03,2.161382208160174748e-03,-1.277867829444169212e+00,-7.825535450211367205e+00,4.249267306284406631e-01,2.266290335119918176e-01,2.214916001304884086e-03,1.160903214598349997e+00,8.095683712001704890e+00,5.402018906675102983e+00,8.090312948384297442e+01,1.445777110676408350e+00,6.950526610843683173e+00,4.284622589217698341e+00,-8.589827379572186317e+01,0.000000000000000000e+00,2.474724600000066217e+06,1.251004783230225570e+00,1.445777110676408350e+00,1.160903214598349997e+00,1.445777110676408350e+00,9.829578938686926205e-04,1.135647242057067144e-03,1.135647242057067144e-03,0.000000000000000000e+00,7.810634119996555214e+00,3.000764418505285497e-02,8.095683712001704890e+00,6.950526610843683173e+00,5.402018906675102983e+00,4.284622589217698341e+00,8.090312948384297442e+01,1.013214479772830032e+03,1.250656773078151041e+00,6.614063493255176729e-01,1.000000000000000082e-05,4.676332019944300393e-04
4.461250814213614524e-02,2.089856640456842253e-03,6.468141769403903396e+00,1.642010601825307958e+01,7.632959860747474679e+00,7.442006075281314637e+00,4.527072333138458804e-01,-1.152474392241482903e-01,-1.187197418297059666e-04,3.384209927888519440e-05,1.600000000000000131e-04,1.600000000000000131e-04,1.622239415306779347e-03,2.276787514602540870e-03,2.276787514712186235e-03,-1.052458488972821682e+00,-9.501562393933273398e+00,4.196550959549810722e-01,2.175021563084087173e-01,2.359910665400509651e-03,9.288256690315259689e-01,7.959300912722572008e+00,5.372790085166110785e+00,8.124705855436192792e+01,1.178088161255001598e+00,6.903572780441373347e+00,4.285253805396699534e+00,-8.380776459406142465e+01,0.000000000000000000e+00,2.475872074999139179e+06,1.252184061712300345e+00,1.178088161255001598e+00,9.288256690315259689e-01,1.178088161255001598e+00,1.008388258086816494e-03,1.150243752753961606e-03,1.150243752753961606e-03,0.000000000000000000e+00,7.562785878956200136e+00,2.387537799816722220e-02,7.959300912722572008e+00,6.903572780441373347e+00,5.372790085166110785e+00,4.285253805396699534e+00,8.124705855436192792e+01,1.013593342436869989e+03,1.251753638548123160e+00,6.034503020683816832e-01,1.000000000000000082e-05,2.789220503868640303e-04
3.952241502343276092e-02,1.546710344844532889e-03,5.800339427081791399e+00,1.470039127937991630e+01,6.842127269206941698e+00,6.671342377055276884e+00,4.010309568934051216e-01,-1.165540098126652963e-01,-1.198428228453585909e-04,3.831187900245177833e-05,1.600000000000000131e-04,1.600000000000000131e-04,1.734109380720349081e-03,2.421686202436562456e-03,2.421686207227284095e-03,-8.165384113226723528e-01,-1.224682129013559617e+01,4.205682275239256973e-01,2.152947614362692441e-01,2.443359893062538400e-03,7.498389419674099665e-01,7.791189329980859668e+00,5.311255159064315556e+00,8.126425604280397863e+01,9.736301695413298596e-01,6.659922081660058168e+00,4.148066859930106709e+00,-8.277547405042555795e+01,0.000000000000000000e+00,2.476361875000662170e+06,1.253312239404818618e+00,9.736301695413298596e-01,7.498389419674099665e-01,9.736301695413298596e-01,1.028547618994860892e-03,1.161684500078573887e-03,1.161684500078573887e-03,0.000000000000000000e+00,7.456604177106895825e+00,2.137062807339236079e-02,7.791189329980859668e+00,6.659922081660058168e+00,5.311255159064315556e+00,4.148066859930106709e+00,8.126425604280397863e+01,1.013841503637660026e+03,1.252856173186213784e+00,5.818113098958432872e-01,1.000000000000000082e-05,1.810772363810748986e-04
5.178335545018362268e-02,2.864731554584280977e-03,9.792420340163223713e+00,2.149068285681922319e+01,1.131833382407768518e+01,1.106818407261629744e+01,6.354267098708308303e-01,-1.500096736149015841e-01,-1.336178264818618626e-04,2.888559995475035143e-05,1.600000000000000131e-04,1.600000000000000131e-04,1.558672893776579102e-03,2.218692652233001956e-03,2.218692652151788708e-03,-1.110525563091302459e+00,-9.004745439775026838e+00,4.331796781538529983e-01,2.273065641420064786e-01,2.221930663380085238e-03,1.116758054238440101e+00,7.503194949591417640e+00,5.183344639957968347e+00,8.090110004289064705e+01,1.405881209534933562e+00,6.146189938533644259e+00,3.974622190711050607e+00,-8.569075704682938976e+01,0.000000000000000000e+00,2.475360550000198651e+06,1.254749867919469963e+00,1.405881209534933562e+00,1.116758054238440101e+00,1.405881209534933562e+00,9.835035106039937032e-04,1.135962383826182986e-03,1.135962383826182986e-03,0.000000000000000000e+00,7.663450224832763169e+00,3.125462199215504194e-02,7.503194949591417640e+00,6.146189938533644259e+00,5.183344639957968347e+00,3.974622190711050607e+00,8.090110004289064705e+01,1.014015363853720032e+03,1.254454386855438530e+00,6.879211033539677222e-01,1.000000000000000082e-05,4.493758891162690124e-04
6.076018282597957232e-02,4.086731244180254706e-03,1.285989571018997779e+01,2.673879205802860781e+01,1.475936941332622609e+01,1.444798028166454884e+01,8.088969819975677655e-01,-1.677114189432449831e-01,-1.415633089484797410e-04,2.442662981549145645e-05,1.600000000000000131e-04,1.600000000000000131e-04,1.460748861005909793e-03,2.099059733009132466e-03,2.099059732819370631e-03,-1.376444085405600370e+00,-7.265097148536384886e+00,4.384304457469586636e-01,2.331301358513432898e-01,2.063447803689485993e-03,1.400996082453519920e+00,7.330782024562536137e+00,5.086250284966377322e+00,8.037165741574463595e+01,1.729850685853555836e+00,5.889741696434714235e+00,3.869884467639339132e+00,-8.788613010315313545e+01,0.000000000000000000e+00,2.474797675000132527e+06,1.256123403028185148e+00,1.729850685853555836e+00,1.400996082453519920e+00,1.729850685853555836e+00,9.581470395520335368e-04,1.121223196779479615e-03,1.121223196779479615e-03,0.000000000000000000e+00,7.778065856054095839e+00,3.889596809520917686e-02,7.330782024562536137e+00,5.889741696434714235e+00,5.086250284966377322e+00,3.869884467639339132e+00,8.037165741574463595e+01,1.014523363869859963e+03,1.255928470931297225e+00,7.513612130157824032e-01,1.000000000000000082e-05,7.620837029950812977e-04
4.724381292826720924e-02,2.472013627954813050e-03,4.949954010124320902e+00,1.663071143321401024e+01,6.130667087964292605e+00,5.937107567006919773e+00,4.025734961088619501e-01,-8.352941405918007378e-02,-1.139474427863700138e-04,3.213935901437760549e-05,1.600000000000000131e-04,1.600000000000000131e-04,1.512289986908988554e-03,2.108294608571213095e-03,2.108294608443900004e-03,-1.557861523012550098e+00,-6.419055771184510206e+00,4.147132616699157892e-01,2.226713062649210428e-01,2.302931060399443508e-03,1.077692914474289942e+00,9.106081638730470829e+00,5.681671629552168312e+00,7.958053736233220832e+01,1.325180145235970608e+00,8.409997129720363063e+00,4.732101341549045159e+00,-8.923991758476357461e+01,4.380581533867010080e+01,2.474388850000066217e+06,1.248513819049046791e+00,1.325180145235970608e+00,1.077692914474289942e+00,1.325180145235970608e+00,1.000173379596077479e-03,1.145548916326700421e-03,1.145548916326700421e-03,0.000000000000000000e+00,7.877883101643097241e+00,2.419610044701293872e-02,9.106081638730470829e+00,8.409997129720363063e+00,5.681671629552168312e+00,4.732101341549045159e+00,7.958053736233220832e+01,1.014872754977759996e+03,1.248007291351192150e+00,5.607769195790763828e-01,1.000000000000000082e-05,3.508179138072318819e-04
1.761504062555538722e-02,3.688086199775944735e-04,-3.519747007893691548e-01,4.284576233729787909e+00,-5.119843258360464583e-02,-1.005060175353693075e-01,2.243135080696436259e-02,1.605021199127063675e-02,-7.934116086704288344e-05,8.894831081043563261e-05,1.600000000000000131e-04,1.600000000000000131e-04,6.200449332499181421e-04,9.555940180092614396e-04,9.555925173506988560e-04,9.889281631803738648e+00,1.011195794833084083e+00,3.572835676486390555e-01,1.935581022625779135e-01,2.740711042476346501e-03,6.785506022117340219e-01,1.155471449984403343e+01,4.910722419744516287e+00,5.844653497135051623e+01,4.912641213739759039e-01,1.137488463229182578e+01,5.799677061460075222e+00,-8.783508394629213001e+01,1.885984082106579081e+02,2.474013599999999627e+06,1.239149175246391010e+00,4.912641213739759039e-01,6.785506022117340219e-01,4.912641213739759039e-01,1.182925922065400414e-03,1.245818476690983877e-03,1.245818476690983877e-03,0.000000000000000000e+00,7.990072976659450710e+00,6.234595655184449990e-03,1.155471449984403343e+01,1.137488463229182578e+01,4.910722419744516287e+00,5.799677061460075222e+00,5.844653497135051623e+01,1.015107610503440014e+03,1.238140633019271242e+00,2.000000000000000111e-01,1.000000000000000082e-05,1.794442485242259366e-05
3.050895516673786043e-02,1.142099168828205041e-03,-1.248766973191212770e+00,5.704318302095034987e+00,-8.500859429512150900e-01,-9.154434888921982871e-01,-1.042700919995004187e-02,3.297905953373170274e-02,-6.118735961467322679e-05,5.138365311151463742e-05,1.600000000000000131e-04,1.600000000000000131e-04,3.132734352082522291e-04,5.674999957339296177e-04,5.675000350962265683e-04,3.034160754076346667e+00,3.295804280167146327e+00,3.064972305223955806e-01,1.679348000829428977e-01,2.746018454418841341e-03,1.712073193609320088e+00,1.306842360437966022e+01,4.607167098944397132e+00,4.965386997163695781e+01,9.226303739037351459e-01,1.208469813345105237e+01,6.432312054647491451e+00,-8.611968890921026798e+01,3.281008954354550156e+02,2.473559350000198465e+06,1.235356681889244523e+00,9.226303739037351459e-01,1.712073193609320310e+00,9.226303739037353679e-01,1.078729929520632182e-03,1.189686017795374027e-03,1.189686017795374027e-03,0.000000000000000000e+00,8.121530098367786721e+00,8.302022705677336925e-03,1.306842360437966022e+01,1.208469813345105237e+01,4.607167098944397132e+00,6.432312054647491451e+00,4.965386997163695781e+01,1.015212717141489975e+03,1.231947728106698614e+00,2.000000000000000111e-01,1.000000000000000082e-05,1.007855781006164274e-04
4.908482658946140831e-02,2.960075696985185658e-03,-2.993432667635036015e+00,8.397925971147408575e+00,-2.410169165490265275e+00,-2.505786133054980880e+00,-8.218673664899540932e-02,4.925579762137099332e-02,-5.613685120466873414e-05,3.168998919195634774e-05,1.600000000000000131e-04,1.600000000000000131e-04,3.686598722020196150e-04,6.643928021276312209e-04,6.643930604361374245e-04,4.453696870500206906e+00,2.245325690267930607e+00,2.567272422555459399e-01,1.423787594802414791e-01,2.502751536958496437e-03,2.548597071174360185e+00,1.387835729720530153e+01,5.475315692959587643e+00,5.595525904396548356e+01,1.549029482827977588e+00,1.279299197176996827e+01,6.712306965439447382e+00,-8.550299891665203234e+01,4.361748289810473125e+02,2.473063625000000000e+06,1.232370921826585697e+00,1.549029482827977588e+00,2.548597071174359741e+00,1.549029482827977144e+00,9.979501779765543364e-04,1.144275035671330192e-03,1.144275035671330192e-03,0.000000000000000000e+00,8.262093908872166992e+00,1.222472935613642779e-02,1.387835729720530153e+01,1.279299197176996827e+01,5.475315692959587643e+00,6.712306965439447382e+00,5.595525904396548356e+01,1.015342113275690053e+03,1.227979649671690154e+00,2.000000000000000111e-01,nan,4.369374337253871836e-04
