DN,ModelTemp,TempDiff,OriginalTemp
2013-01-26 07:45:00,8.928719879563799,-0.2687198795637986,8.66
2013-01-26 07:50:00,8.845158083945714,-0.4251580839457141,8.42
2013-01-26 07:55:00,8.821921797383663,-0.4319217973836622,8.39
2013-01-26 08:00:00,8.84926670905825,-0.4292667090582505,8.42
2013-01-26 08:04:59,8.884560811919759,-0.4645608119197586,8.42
2013-01-26 08:10:00,8.899589387769009,-0.39958938776900865,8.5
2013-01-26 08:15:00,8.85598309143388,-0.5059830914338797,8.35
2013-01-26 08:20:00,8.883851987053927,-0.4638519870539266,8.42
2013-01-26 08:25:00,8.93475889293219,-0.40475889293219147,8.53
2013-01-26 08:30:00,8.931776193417154,-0.4017761934171542,8.53
2013-01-26 08:35:00,8.95869196060802,-0.3786919606080197,8.58
2013-01-26 08:40:00,9.007453173235803,-0.2674531732358023,8.74
2013-01-26 08:45:00,8.980473111112453,-0.32047311111245236,8.66
2013-01-26 08:49:59,9.015707582519426,-0.23570758251942614,8.78
2013-01-26 08:55:00,9.024109010441308,-0.25410901044130796,8.77
2013-01-26 09:00:00,9.04810523708104,-0.23810523708104014,8.81
2013-01-26 09:05:00,8.97290166240458,-0.32290166240457907,8.65
2013-01-26 09:10:00,9.037868873856175,-0.26786887385617497,8.77
2013-01-26 09:15:00,9.101036710908224,-0.1710367109082238,8.93
2013-01-26 09:20:00,8.736743916755081,-0.35674391675508055,8.38
2013-01-26 09:25:00,8.8009146699133,-0.360914669913301,8.44
2013-01-26 09:30:00,8.413636354484348,-0.3936363544843484,8.02
2013-01-26 09:34:59,8.451578378759406,-0.40157837875940494,8.05
2013-01-26 09:40:00,8.551839150340687,-0.30183915034068676,8.25
2013-01-26 09:45:00,8.670402108993457,-0.3504021089934568,8.32
2013-01-26 09:50:00,8.169128271418145,-0.5291282714181458,7.64
2013-01-26 09:55:00,7.733611319787467,-0.4936113197874672,7.24
2013-01-26 10:00:00,7.644619259329122,-0.4846192593291221,7.16
2013-01-26 10:05:00,7.458484308127633,-0.3884843081276328,7.07
2013-01-26 10:10:00,7.3871005222808845,-0.3971005222808843,6.99
2013-01-26 10:15:00,7.315571513833843,-0.4255715138338436,6.89
2013-01-26 10:19:59,7.221438315027978,-0.4414383150279777,6.78
2013-01-26 10:25:00,7.268657146945594,-0.41865714694559397,6.85
2013-01-26 10:30:00,7.216865688695948,-0.43686568869594744,6.78
2013-01-26 10:35:00,7.125658455935246,-0.42565845593524543,6.7
2013-01-26 10:40:00,7.083354714391803,-0.4133547143918035,6.67
2013-01-26 10:45:00,7.104151748698115,-0.41415174869811455,6.69
2013-01-26 10:50:00,7.077593196873212,-0.40759319687321227,6.67
2013-01-26 10:55:00,7.140052837113667,-0.4000528371136669,6.74
2013-01-26 11:00:00,7.163981760531716,-0.39398176053171685,6.77
2013-01-26 11:04:59,7.120274215721609,-0.3802742157216086,6.74
2013-01-26 11:10:00,7.17738573870291,-0.3973857387029094,6.78
2013-01-26 11:15:00,7.007318213609689,-0.4073182136096891,6.6
2013-01-26 11:20:00,7.019168928070156,-0.4291689280701565,6.59
2013-01-26 11:25:00,6.932953334282667,-0.422953334282667,6.51
2013-01-26 11:30:00,7.070734912261083,-0.4007349122610835,6.67
2013-01-26 11:35:00,6.980264475907888,-0.4202644759078886,6.56
2013-01-26 11:40:00,7.0308304213103066,-0.40083042131030666,6.63
2013-01-26 11:45:00,7.037793495442335,-0.407793495442335,6.63
2013-01-26 11:49:59,7.040793613820552,-0.38079361382055144,6.66
2013-01-26 11:55:00,7.055989283230848,-0.385989283230848,6.67
2013-01-26 12:00:00,6.997752297349478,-0.39775229734947803,6.6
2013-01-26 12:05:00,7.008895877539854,-0.3888958775398539,6.62
2013-01-26 12:10:00,6.950327268865019,-0.400327268865019,6.55
2013-01-26 12:15:00,6.937712461898208,-0.3877124618982082,6.55
2013-01-26 12:20:00,6.915085683797235,-0.4050856837972354,6.51
2013-01-26 12:25:00,6.894327278858233,-0.39432727885823304,6.5
2013-01-26 12:30:00,6.8988111099140035,-0.3988111099140035,6.5
2013-01-26 12:34:59,6.906077369049237,-0.3960773690492374,6.51
2013-01-26 12:40:00,6.9191373629831805,-0.37913736298318046,6.54
2013-01-26 12:45:00,6.896283123779709,-0.38628312377970886,6.51
2013-01-26 12:50:00,6.870243980288,-0.37024398028800043,6.5
2013-01-26 12:55:00,6.882588691414274,-0.38258869141427443,6.5
2013-01-26 13:00:00,6.85669524832362,-0.3766952483236192,6.48
