DN,MeasuredAirTemp,U,atm Pressure
2014-01-10 08:00:00,9.395352,2.890838,1021.739
2014-01-10 08:10:00,9.279177,2.826648,1021.616
2014-01-10 08:20:00,9.366988,3.101534,1021.626
2014-01-10 08:30:00,9.489707,3.612769,1021.667
2014-01-10 08:40:00,9.586884,3.532898,1021.707
2014-01-10 08:49:59,9.50493,2.709373,1021.915
2014-01-10 09:00:00,9.472004,3.148576,1022.1
2014-01-10 09:10:00,9.400264,2.863559,1022.143
2014-01-10 09:20:00,9.331604,2.425173,1022.306
2014-01-10 09:30:00,9.341362,2.355431,1022.397
2014-01-10 09:40:00,9.189219,2.120556,1022.563
2014-01-10 09:50:00,9.265291,2.571355,1022.537
2014-01-10 10:00:00,9.468471,2.949147,1022.53
2014-01-10 10:10:00,9.52036,3.237104,1022.598
2014-01-10 10:19:59,9.39018,2.580665,1022.707
2014-01-10 10:30:00,9.416342,3.242331,1022.932
2014-01-10 10:40:00,9.492395,3.079324,1023.018
2014-01-10 10:50:00,9.500051,2.897695,1023.303
2014-01-10 11:00:00,9.515989,2.926117,1023.196
2014-01-10 11:10:00,9.743395,2.886102,1023.147
2014-01-10 11:20:00,9.658649,2.573153,1023.229
2014-01-10 11:30:00,9.630797,3.158865,1023.175
2014-01-10 11:40:00,9.629214,3.178958,1023.265
2014-01-10 11:49:59,9.585896,3.232856,1023.207
2014-01-10 12:00:00,9.574176,3.263238,1023.305
2014-01-10 12:10:00,9.474625,2.5921,1023.259
2014-01-10 12:20:00,9.471943,2.555187,1023.143
2014-01-10 12:30:00,9.43349,2.595205,1023.274
2014-01-10 12:40:00,9.572871,2.796104,1023.33
2014-01-10 12:50:00,9.594226,2.5284,1023.432
2014-01-10 13:00:00,9.633091,2.61464,1023.376
2014-01-10 13:10:00,9.654266,2.113697,1023.464
2014-01-10 13:19:59,9.575192,2.147507,1023.52
2014-01-10 13:30:00,9.55652,2.061756,1023.502
2014-01-10 13:40:00,9.590728,2.261841,1023.337
2014-01-10 13:50:00,9.555482,2.345303,1023.353
2014-01-10 14:00:00,9.459445,1.587926,1023.546
2014-01-10 14:10:00,9.4498,1.766775,1023.487
2014-01-10 14:20:00,9.412434,2.392506,1023.302
2014-01-10 14:30:00,9.39296,2.337302,1023.034
2014-01-10 14:40:00,9.402165,1.762692,1023.015
2014-01-10 14:49:59,9.422884,1.666979,1022.901
2014-01-10 15:00:00,9.461153,1.551829,1022.836
2014-01-10 15:10:00,9.425532,1.164892,1022.789
2014-01-10 15:20:00,9.346786,0.7116439,1022.842
2014-01-10 15:30:00,9.25256,0.1120464,1022.954
2014-01-10 15:40:00,9.195504,0.1546762,1022.813
2014-01-10 15:50:00,9.086738,0.2438565,1022.689
2014-01-10 16:00:00,9.021614,1.20491,1022.609
2014-01-10 16:10:00,9.012316,1.712549,1022.566
2014-01-10 16:19:59,9.011351,1.287392,1022.839
2014-01-10 16:30:00,9.089273,1.452523,1022.978
2014-01-10 16:40:00,9.173041,1.625818,1023.057
2014-01-10 16:50:00,9.197644,1.671879,1023.001
2014-01-10 17:00:00,9.245577,0.6835509,1022.921
2014-01-10 17:10:00,9.275869,0.3490441,1022.996
2014-01-10 17:20:00,9.420076,1.10544,1023.018
2014-01-10 17:30:00,9.486323,1.213239,1023.138
2014-01-10 17:40:00,9.467317,0.6420637,1023.3
2014-01-10 17:49:59,9.553512,0.413724,1023.151
2014-01-10 18:00:00,9.848197,1.18237,1023.137
2014-01-10 18:10:00,9.977037,0.8192804,1023.178
2014-01-10 18:20:00,9.925846,0.3609668,1023.272
2014-01-10 18:30:00,9.637264,0.3482265,1023.425
2014-01-10 18:40:00,9.590111,0.2556162,1023.436
2014-01-10 18:50:00,9.88058,1.360403,1023.28
2014-01-10 19:00:00,10.45408,1.559179,1023.063
2014-01-10 19:10:00,10.70366,2.02762,1022.941
2014-01-10 19:19:59,10.93671,1.831949,1022.742
2014-01-10 19:30:00,10.87152,1.098907,1022.642
2014-01-10 19:40:00,10.64709,2.624441,1022.452
2014-01-10 19:50:00,10.71524,2.757394,1022.342
2014-01-10 20:00:00,10.72921,2.401325,1022.121
2014-01-10 20:10:00,10.68385,2.468783,1021.801
2014-01-10 20:20:00,10.48862,2.919092,1021.72
2014-01-10 20:30:00,10.72139,2.545223,1021.535
2014-01-10 20:40:00,10.95855,2.997165,1021.415
2014-01-10 20:49:59,11.04177,3.54368,1021.221
2014-01-10 21:00:00,11.19577,4.169903,1020.918
2014-01-10 21:10:00,11.25584,4.219716,1020.641
2014-01-10 21:20:00,11.36154,3.392269,1020.396
2014-01-10 21:30:00,11.42387,3.76369,1020.271
2014-01-10 21:40:00,11.52708,3.522447,1020.057
2014-01-10 21:50:00,11.59818,3.962141,1019.841
2014-01-10 22:00:00,11.61444,3.906114,1019.662
2014-01-10 22:10:00,11.67229,3.35013,1019.451
2014-01-10 22:19:59,11.67371,4.068307,1019.193
2014-01-10 22:30:00,11.62311,4.296649,1019.053
2014-01-10 22:40:00,11.5844,5.399801,1018.877
2014-01-10 22:50:00,11.46412,3.938622,1018.847
2014-01-10 23:00:00,11.30471,4.839891,1018.693
2014-01-10 23:10:00,11.00948,3.605094,1018.617
2014-01-10 23:20:00,10.81577,3.722529,1018.457
2014-01-10 23:30:00,10.62485,3.238901,1018.304
2014-01-10 23:40:00,10.54318,3.964592,1018.179
2014-01-10 23:49:59,10.39871,4.088236,1018.105
2014-01-11 00:00:00,10.34407,3.847154,1018.04
2014-01-11 00:10:00,10.3625,3.708482,1017.903
2014-01-11 00:20:00,10.3217,3.356663,1017.774
2014-01-11 00:30:00,10.28919,3.620938,1017.657
2014-01-11 00:40:00,10.21555,3.1066,1017.504
2014-01-11 00:50:00,10.17862,2.834159,1017.38
2014-01-11 01:00:00,10.18404,2.438731,1017.289
2014-01-11 01:10:00,10.23042,2.661843,1017.065
2014-01-11 01:19:59,10.28677,2.755759,1016.788
2014-01-11 01:30:00,10.44959,3.066583,1016.747
2014-01-11 01:40:00,10.43788,1.905774,1016.605
2014-01-11 01:50:00,10.47264,2.93853,1016.332
2014-01-11 02:00:00,10.59804,2.759844,1016.229
2014-01-11 02:10:00,10.69815,2.990961,1016.134
2014-01-11 02:20:00,10.77963,2.458329,1015.985
2014-01-11 02:30:00,10.83724,3.735921,1015.779
2014-01-11 02:40:00,11.01722,3.579938,1015.636
2014-01-11 02:49:59,11.23589,3.575204,1015.461
2014-01-11 03:00:00,11.36054,3.854668,1015.338
2014-01-11 03:10:00,11.35503,4.296482,1015.263
2014-01-11 03:20:00,11.35914,4.644709,1015.09
2014-01-11 03:30:00,11.33962,4.317391,1015.051
2014-01-11 03:40:00,11.27342,4.450998,1014.951
2014-01-11 03:50:00,11.34506,4.202569,1014.693
2014-01-11 04:00:00,11.55874,4.898043,1014.567
2014-01-11 04:10:00,11.64484,5.464483,1014.273
2014-01-11 04:19:59,11.7711,4.396933,1014.082
2014-01-11 04:30:00,11.92494,5.42626,1013.825
2014-01-11 04:40:00,12.16369,5.072477,1013.594
2014-01-11 04:50:00,12.26757,5.974079,1013.45
2014-01-11 05:00:00,12.29219,6.096743,1013.321
2014-01-11 05:10:00,12.3617,6.09152,1013.199
2014-01-11 05:20:00,12.46062,6.045945,1013.068
2014-01-11 05:30:00,12.36196,6.311037,1013.0
2014-01-11 05:40:00,12.37045,6.798918,1012.84
2014-01-11 05:49:59,12.35797,6.387968,1012.82
2014-01-11 06:00:00,12.12736,6.72084,1012.623
2014-01-11 06:10:00,12.18475,6.729495,1012.427
2014-01-11 06:20:00,12.03722,7.223257,1012.318
2014-01-11 06:30:00,11.82693,5.787719,1012.19
2014-01-11 06:40:00,11.92939,6.553587,1011.878
2014-01-11 06:50:00,12.10136,6.597526,1011.635
2014-01-11 07:00:00,12.06119,6.893157,1011.43
2014-01-11 07:10:00,12.16038,7.041137,1011.129
2014-01-11 07:19:59,12.13406,6.860655,1010.839
2014-01-11 07:30:00,12.24243,7.041461,1010.598
2014-01-11 07:40:00,12.45611,6.187232,1010.431
2014-01-11 07:50:00,12.75157,7.214107,1010.14
2014-01-11 08:00:00,12.76092,8.324615,1009.833
2014-01-11 08:10:00,12.59796,8.02424,1009.635
2014-01-11 08:20:00,11.98954,8.468507,1009.456
2014-01-11 08:30:00,11.61418,7.165761,1009.461
2014-01-11 08:40:00,11.38166,7.452409,1009.446
2014-01-11 08:49:59,11.16819,7.62718,1009.242
2014-01-11 09:00:00,10.96103,7.244979,1009.256
2014-01-11 09:10:00,10.73529,6.551623,1009.293
2014-01-11 09:20:00,10.63596,7.455677,1009.323
2014-01-11 09:30:00,10.59845,7.393935,1009.107
2014-01-11 09:40:00,10.6804,7.806194,1008.648
2014-01-11 09:50:00,10.92589,8.59411,1008.185
2014-01-11 10:00:00,11.13227,9.339729,1007.621
2014-01-11 10:10:00,11.37676,8.855931,1007.191
2014-01-11 10:19:59,11.62889,8.419181,1006.902
2014-01-11 10:30:00,11.74784,8.54985,1006.839
2014-01-11 10:40:00,11.48624,9.314898,1006.877
2014-01-11 10:50:00,11.09416,9.156305,1006.977
2014-01-11 11:00:00,11.00737,7.953511,1007.141
2014-01-11 11:10:00,10.94977,8.674799,1007.003
2014-01-11 11:20:00,10.76737,8.899705,1007.274
2014-01-11 11:30:00,10.59616,7.557598,1007.563
2014-01-11 11:40:00,10.3803,7.347875,1007.52
2014-01-11 11:49:59,10.42973,7.553673,1007.287
2014-01-11 12:00:00,8.753466,11.99243,1008.448
2014-01-11 12:10:00,8.698478,8.307626,1008.63
2014-01-11 12:20:00,8.9135,6.747136,1008.928
2014-01-11 12:30:00,8.832565,6.349418,1009.171
2014-01-11 12:40:00,8.777158,7.208718,1009.545
2014-01-11 12:50:00,8.608032,4.503589,1009.356
2014-01-11 13:00:00,8.623493,3.168993,1008.989
2014-01-11 13:10:00,8.69101,3.65442,1008.584
2014-01-11 13:19:59,8.741952,3.425915,1008.665
2014-01-11 13:30:00,8.752091,3.785577,1008.805
2014-01-11 13:40:00,8.859816,4.18607,1008.89
2014-01-11 13:50:00,9.098401,4.896241,1008.96
2014-01-11 14:00:00,9.32056,4.458018,1009.001
2014-01-11 14:10:00,9.448189,5.182083,1008.954
2014-01-11 14:20:00,9.492007,5.551865,1008.955
2014-01-11 14:30:00,9.578623,5.617687,1008.814
2014-01-11 14:40:00,9.59627,5.507113,1008.931
2014-01-11 14:49:59,9.568567,5.27142,1009.09
2014-01-11 15:00:00,9.659443,6.035331,1008.992
2014-01-11 15:10:00,9.683533,5.512989,1009.066
2014-01-11 15:20:00,9.624013,6.152606,1009.179
2014-01-11 15:30:00,9.571649,5.817279,1009.303
2014-01-11 15:40:00,9.639607,5.709152,1009.376
2014-01-11 15:50:00,9.746447,5.778735,1009.379
2014-01-11 16:00:00,9.76695,5.501556,1009.39
2014-01-11 16:10:00,9.781591,5.509396,1009.442
2014-01-11 16:19:59,9.905944,5.900904,1009.266
2014-01-11 16:30:00,9.967627,5.605439,1009.204
2014-01-11 16:40:00,10.03535,5.641205,1009.138
2014-01-11 16:50:00,10.11207,5.701312,1009.139
2014-01-11 17:00:00,10.18051,6.567628,1009.149
2014-01-11 17:10:00,10.3215,6.533004,1009.095
2014-01-11 17:20:00,10.36864,6.687032,1009.147
2014-01-11 17:30:00,10.35028,5.962976,1009.272
2014-01-11 17:40:00,10.42993,5.953498,1009.259
2014-01-11 17:49:59,10.37499,6.035986,1009.311
2014-01-11 18:00:00,10.30696,5.838351,1009.334
2014-01-11 18:10:00,10.323,6.950161,1009.068
2014-01-11 18:20:00,10.37899,6.703032,1009.059
2014-01-11 18:30:00,10.48878,6.336518,1008.967
2014-01-11 18:40:00,10.50042,6.432884,1008.762
2014-01-11 18:50:00,10.40784,6.550974,1008.699
2014-01-11 19:00:00,10.52084,6.577435,1008.568
2014-01-11 19:10:00,10.57792,7.28745,1008.538
2014-01-11 19:19:59,10.45183,6.99426,1008.543
2014-01-11 19:30:00,10.49229,6.786827,1008.504
2014-01-11 19:40:00,10.42696,7.185519,1008.382
2014-01-11 19:50:00,10.50468,7.284991,1008.344
2014-01-11 20:00:00,10.53976,7.463683,1008.241
2014-01-11 20:10:00,10.47793,8.371818,1008.122
2014-01-11 20:20:00,10.63894,9.005555,1007.953
2014-01-11 20:30:00,10.64071,7.314229,1007.87
2014-01-11 20:40:00,10.52756,6.949017,1007.702
2014-01-11 20:49:59,10.37771,7.015492,1007.563
2014-01-11 21:00:00,8.985335,10.57192,1007.808
2014-01-11 21:10:00,7.824194,9.426619,1007.727
2014-01-11 21:20:00,9.44482,8.987906,1007.279
2014-01-11 21:30:00,9.483139,11.00882,1007.068
2014-01-11 21:40:00,7.532672,11.17968,1007.183
2014-01-11 21:50:00,8.959651,9.887058,1007.382
2014-01-11 22:00:00,8.832561,8.79779,1007.662
2014-01-11 22:10:00,8.372656,7.321416,1008.057
2014-01-11 22:19:59,8.3189,6.222185,1007.955
2014-01-11 22:30:00,8.845013,7.486384,1007.821
2014-01-11 22:40:00,9.378781,9.26705,1007.763
2014-01-11 22:50:00,9.396237,10.7519,1007.87
2014-01-11 23:00:00,9.259144,11.73762,1008.082
2014-01-11 23:10:00,9.312326,10.15623,1008.521
2014-01-11 23:20:00,9.395078,10.2121,1008.996
2014-01-11 23:30:00,9.388564,9.134413,1009.269
2014-01-11 23:40:00,9.46302,8.532208,1009.547
2014-01-11 23:49:59,9.527458,9.392801,1009.716
2014-01-12 00:00:00,9.544291,8.445968,1009.717
2014-01-12 00:10:00,8.881223,9.022369,1010.231
2014-01-12 00:20:00,8.569319,8.451515,1010.536
2014-01-12 00:30:00,8.833414,7.238931,1010.836
2014-01-12 00:40:00,9.187079,7.428889,1010.898
2014-01-12 00:50:00,9.339001,7.653962,1010.948
2014-01-12 01:00:00,9.308674,8.339469,1011.112
2014-01-12 01:10:00,9.49131,10.2263,1011.493
2014-01-12 01:19:59,9.456285,9.240914,1011.853
2014-01-12 01:30:00,9.38792,10.13173,1012.328
2014-01-12 01:40:00,9.214711,8.632655,1012.771
2014-01-12 01:50:00,9.243348,7.902231,1013.122
2014-01-12 02:00:00,9.3846,8.323793,1013.345
2014-01-12 02:10:00,8.393909,9.86827,1013.893
2014-01-12 02:20:00,8.759729,7.318635,1014.345
2014-01-12 02:30:00,9.002391,6.274118,1014.603
2014-01-12 02:40:00,9.165977,6.971394,1014.788
2014-01-12 02:49:59,9.593851,7.055676,1015.178
2014-01-12 03:00:00,9.675917,6.330797,1015.414
2014-01-12 03:10:00,9.113848,9.166594,1015.415
2014-01-12 03:20:00,9.141779,6.362322,1015.899
2014-01-12 03:30:00,9.34458,7.050117,1016.2
2014-01-12 03:40:00,8.378605,7.78332,1016.482
2014-01-12 03:50:00,8.510194,5.389833,1016.758
2014-01-12 04:00:00,8.679622,5.822508,1017.226
2014-01-12 04:10:00,8.830282,4.715268,1017.473
2014-01-12 04:19:59,9.385672,5.861871,1017.732
2014-01-12 04:30:00,9.571347,5.29494,1017.873
2014-01-12 04:40:00,9.534982,5.38869,1017.995
2014-01-12 04:50:00,9.760223,7.173273,1018.367
2014-01-12 05:00:00,8.967784,9.200897,1018.713
2014-01-12 05:10:00,9.178029,5.715687,1019.106
2014-01-12 05:20:00,9.294118,4.476316,1019.23
2014-01-12 05:30:00,8.972655,5.134383,1019.479
2014-01-12 05:40:00,8.969777,5.031484,1019.565
2014-01-12 05:49:59,9.071841,3.832616,1019.728
2014-01-12 06:00:00,9.04982,3.062989,1019.826
2014-01-12 06:10:00,9.091339,3.735761,1019.826
2014-01-12 06:20:00,9.269957,4.774072,1019.871
2014-01-12 06:30:00,9.30752,5.135036,1020.116
2014-01-12 06:40:00,9.264268,4.869295,1020.5
2014-01-12 06:50:00,9.273725,4.50751,1020.839
2014-01-12 07:00:00,9.221762,4.429764,1021.109
2014-01-12 07:10:00,9.204598,4.691424,1021.296
2014-01-12 07:19:59,9.188525,4.326048,1021.5
2014-01-12 07:30:00,9.067453,3.893214,1021.451
2014-01-12 07:40:00,9.142007,4.089543,1021.444
2014-01-12 07:50:00,9.132559,5.064151,1021.532
2014-01-12 08:00:00,9.099545,4.873375,1021.593
2014-01-12 08:10:00,9.103121,5.049617,1021.585
2014-01-12 08:20:00,9.161939,5.439815,1021.681
2014-01-12 08:30:00,9.200355,5.461376,1021.915
2014-01-12 08:40:00,9.075201,5.440308,1021.898
2014-01-12 08:49:59,9.143196,6.36722,1022.123
2014-01-12 09:00:00,9.049603,5.344268,1022.242
2014-01-12 09:10:00,8.589774,7.247105,1022.407
2014-01-12 09:20:00,8.757946,5.743778,1022.506
2014-01-12 09:30:00,8.971724,5.117724,1022.677
2014-01-12 09:40:00,9.08142,5.086688,1022.726
2014-01-12 09:50:00,9.152257,4.875994,1022.942
2014-01-12 10:00:00,9.063385,4.40265,1023.219
2014-01-12 10:10:00,9.01832,4.364268,1023.407
2014-01-12 10:19:59,8.951282,4.325557,1023.44
2014-01-12 10:30:00,9.022899,4.752186,1023.437
2014-01-12 10:40:00,8.998734,4.251239,1023.475
2014-01-12 10:50:00,8.922767,4.94018,1023.437
2014-01-12 11:00:00,8.849453,4.157001,1023.48
2014-01-12 11:10:00,8.835656,3.890111,1023.451
2014-01-12 11:20:00,9.000169,4.044786,1023.574
2014-01-12 11:30:00,9.101547,4.090519,1023.64
2014-01-12 11:40:00,9.145184,4.664476,1023.781
2014-01-12 11:49:59,9.112823,5.168031,1023.87
2014-01-12 12:00:00,9.033994,4.830747,1023.762
2014-01-12 12:10:00,9.089981,4.803142,1023.717
2014-01-12 12:20:00,9.142324,4.582152,1023.797
2014-01-12 12:30:00,9.207293,4.791711,1023.741
2014-01-12 12:40:00,9.26833,4.93953,1023.746
2014-01-12 12:50:00,9.288991,4.694199,1023.798
2014-01-12 13:00:00,9.200561,5.321398,1023.992
2014-01-12 13:10:00,9.058784,5.36093,1024.169
2014-01-12 13:19:59,8.96035,5.057288,1024.301
2014-01-12 13:30:00,8.930582,5.288079,1024.407
2014-01-12 13:40:00,8.832549,4.370147,1024.414
2014-01-12 13:50:00,8.669984,3.493536,1024.149
2014-01-12 14:00:00,8.777666,3.770385,1024.066
2014-01-12 14:10:00,8.828322,4.09248,1024.039
2014-01-12 14:20:00,8.876503,4.019632,1024.127
2014-01-12 14:30:00,8.892553,4.370148,1024.212
2014-01-12 14:40:00,8.931316,4.411144,1024.293
2014-01-12 14:49:59,8.971748,4.794326,1024.251
2014-01-12 15:00:00,8.93125,5.414666,1024.182
2014-01-12 15:10:00,8.849024,5.652317,1024.316
2014-01-12 15:20:00,8.833322,5.35374,1024.362
2014-01-12 15:30:00,8.838943,5.212461,1024.344
2014-01-12 15:40:00,8.809644,5.436875,1024.361
2014-01-12 15:50:00,8.798921,5.425609,1024.463
2014-01-12 16:00:00,8.778099,5.550885,1024.549
2014-01-12 16:10:00,8.773562,5.783144,1024.716
2014-01-12 16:19:59,8.775323,5.046183,1024.951
2014-01-12 16:30:00,8.873062,5.669304,1025.105
2014-01-12 16:40:00,9.020859,5.860077,1025.212
2014-01-12 16:50:00,9.158072,6.294704,1025.364
2014-01-12 17:00:00,9.251556,6.869473,1025.585
2014-01-12 17:10:00,9.289535,6.536761,1025.789
2014-01-12 17:20:00,9.271549,6.209931,1025.941
2014-01-12 17:30:00,9.291003,5.803234,1026.232
2014-01-12 17:40:00,9.338196,5.912502,1026.393
2014-01-12 17:49:59,9.313662,5.348023,1026.579
2014-01-12 18:00:00,9.349802,5.281384,1026.919
2014-01-12 18:10:00,9.447838,5.618014,1027.198
2014-01-12 18:20:00,9.470245,5.017765,1027.433
2014-01-12 18:30:00,9.530855,4.466678,1027.557
2014-01-12 18:40:00,9.627155,4.504078,1027.719
2014-01-12 18:50:00,9.648965,3.998889,1027.847
2014-01-12 19:00:00,9.793895,4.160425,1027.955
2014-01-12 19:10:00,9.863364,3.865284,1028.053
2014-01-12 19:19:59,10.00892,3.819061,1028.052
2014-01-12 19:30:00,9.981442,3.729227,1028.102
2014-01-12 19:40:00,9.901406,3.910039,1028.075
2014-01-12 19:50:00,9.940159,3.967695,1028.088
2014-01-12 20:00:00,9.880664,4.054915,1028.101
2014-01-12 20:10:00,9.918834,4.280477,1028.114
2014-01-12 20:20:00,9.935317,4.149486,1028.028
2014-01-12 20:30:00,9.754253,4.221839,1027.963
2014-01-12 20:40:00,9.730159,4.246339,1027.966
2014-01-12 20:49:59,9.828101,4.287991,1028.044
2014-01-12 21:00:00,9.858689,4.388605,1028.142
2014-01-12 21:10:00,9.893136,4.058342,1028.197
2014-01-12 21:20:00,9.931312,4.07778,1028.187
2014-01-12 21:30:00,9.778146,4.166635,1028.326
2014-01-12 21:40:00,9.714067,3.952997,1028.449
2014-01-12 21:50:00,9.635936,3.732982,1028.481
2014-01-12 22:00:00,9.742132,3.742783,1028.418
2014-01-12 22:10:00,9.910406,3.461032,1028.423
2014-01-12 22:19:59,9.910849,3.601008,1028.553
2014-01-12 22:30:00,9.917834,3.087164,1028.754
2014-01-12 22:40:00,9.920807,3.080466,1028.969
2014-01-12 22:50:00,10.00511,2.837752,1029.024
2014-01-12 23:00:00,10.01707,2.829912,1029.257
2014-01-12 23:10:00,9.921991,3.21097,1029.387
2014-01-12 23:20:00,9.725701,3.22338,1029.669
2014-01-12 23:30:00,9.630578,3.031629,1029.813
2014-01-12 23:40:00,9.543702,2.952087,1029.912
2014-01-12 23:49:59,9.620358,3.345392,1029.979
2014-01-13 00:00:00,9.567156,3.087,1030.335
2014-01-13 00:10:00,9.623076,2.842978,1030.469
2014-01-13 00:20:00,9.611064,3.276792,1030.685
2014-01-13 00:30:00,9.629053,2.951107,1030.683
2014-01-13 00:40:00,9.635199,2.730441,1030.66
2014-01-13 00:50:00,9.624214,2.901124,1030.765
2014-01-13 01:00:00,9.713517,3.133384,1030.722
2014-01-13 01:10:00,9.753335,3.245435,1030.802
2014-01-13 01:19:59,9.729831,3.309133,1030.929
2014-01-13 01:30:00,9.727574,2.90129,1031.202
2014-01-13 01:40:00,9.733419,2.662822,1031.255
2014-01-13 01:50:00,9.772696,3.183857,1031.357
2014-01-13 02:00:00,9.863937,3.150863,1031.319
2014-01-13 02:10:00,9.857931,3.271238,1031.476
2014-01-13 02:20:00,9.812969,2.904394,1031.607
2014-01-13 02:30:00,9.809895,2.854577,1031.816
2014-01-13 02:40:00,9.705335,2.835794,1031.847
2014-01-13 02:49:59,9.686325,2.787447,1031.923
2014-01-13 03:00:00,9.738578,3.099742,1031.981
2014-01-13 03:10:00,9.609428,3.44976,1032.111
2014-01-13 03:20:00,9.497555,3.091737,1032.215
2014-01-13 03:30:00,9.59191,3.325465,1032.312
2014-01-13 03:40:00,9.784741,3.273361,1032.454
2014-01-13 03:50:00,9.759485,3.20852,1032.646
2014-01-13 04:00:00,9.707911,3.054985,1032.832
2014-01-13 04:10:00,9.727889,3.070664,1032.863
2014-01-13 04:19:59,9.678381,3.041921,1032.944
2014-01-13 04:30:00,9.561389,2.931015,1033.108
2014-01-13 04:40:00,9.480881,2.936569,1033.236
2014-01-13 04:50:00,9.4636,2.748084,1033.26
2014-01-13 05:00:00,9.459932,2.744492,1033.34
2014-01-13 05:10:00,9.496705,2.742693,1033.446
2014-01-13 05:20:00,9.534722,2.863395,1033.574
2014-01-13 05:30:00,9.54105,2.857026,1033.694
2014-01-13 05:40:00,9.573128,2.326521,1033.807
2014-01-13 05:49:59,9.670774,2.137378,1033.96
2014-01-13 06:00:00,9.814759,2.388096,1034.051
2014-01-13 06:10:00,9.731027,2.069271,1034.25
2014-01-13 06:20:00,9.651384,1.778701,1034.415
2014-01-13 06:30:00,9.670187,2.061592,1034.626
2014-01-13 06:40:00,9.605145,2.024189,1034.703
2014-01-13 06:50:00,9.617667,2.092301,1034.732
2014-01-13 07:00:00,9.618662,2.383852,1034.855
2014-01-13 07:10:00,9.450285,1.524062,1034.999
2014-01-13 07:19:59,9.427968,1.474735,1035.055
2014-01-13 07:30:00,9.509333,1.898424,1034.996
2014-01-13 07:40:00,9.537431,1.712875,1035.067
2014-01-13 07:50:00,9.572779,1.566693,1035.071
2014-01-13 08:00:00,9.559995,1.635782,1035.15
2014-01-13 08:10:00,9.559335,1.503808,1035.127
2014-01-13 08:20:00,9.49547,1.739827,1035.119
2014-01-13 08:30:00,9.315568,1.465427,1035.141
2014-01-13 08:40:00,9.153423,1.020508,1035.228
2014-01-13 08:49:59,9.17563,0.7371227,1035.29
2014-01-13 09:00:00,9.29316,1.309769,1035.249
2014-01-13 09:10:00,9.33113,1.374776,1035.276
2014-01-13 09:20:00,9.293178,1.17894,1035.412
2014-01-13 09:30:00,9.279639,1.391926,1035.416
2014-01-13 09:40:00,9.144279,0.6324276,1035.536
2014-01-13 09:50:00,9.095456,0.2763601,1035.573
2014-01-13 10:00:00,8.960419,0.0449166,1035.642
2014-01-13 10:10:00,8.775244,0.3836705,1035.641
2014-01-13 10:19:59,8.779324,0.6309577,1035.718
2014-01-13 10:30:00,8.801236,0.9290397,1035.86
2014-01-13 10:40:00,8.781309,0.8695867,1036.041
2014-01-13 10:50:00,8.960163,0.8815101,1036.234
2014-01-13 11:00:00,8.971488,0.619687,1036.385
2014-01-13 11:10:00,8.969,0.6920433,1036.428
2014-01-13 11:20:00,9.312399,1.867716,1036.404
2014-01-13 11:30:00,9.715676,1.250318,1036.382
2014-01-13 11:40:00,9.604057,0.9349194,1036.36
2014-01-13 11:49:59,9.568252,0.5853864,1036.47
2014-01-13 12:00:00,9.477665,0.4377342,1036.517
2014-01-13 12:10:00,9.142688,1.150846,1036.519
2014-01-13 12:20:00,8.950125,0.9710165,1036.635
2014-01-13 12:30:00,8.846187,0.9091139,1036.674
2014-01-13 12:40:00,8.798714,0.9679131,1036.667
2014-01-13 12:50:00,8.807203,1.556891,1036.711
2014-01-13 13:00:00,8.745642,1.598053,1036.779
2014-01-13 13:10:00,8.698857,1.679884,1036.702
2014-01-13 13:19:59,8.651586,0.5899597,1036.694
2014-01-13 13:30:00,8.618067,0.4630501,1036.624
2014-01-13 13:40:00,8.560791,0.2162533,1036.563
2014-01-13 13:50:00,8.517534,0.4119259,1036.621
2014-01-13 14:00:00,8.518597,0.7113188,1036.691
2014-01-13 14:10:00,8.535758,0.9858803,1036.819
2014-01-13 14:20:00,8.518132,1.150356,1036.999
2014-01-13 14:30:00,8.478983,1.192005,1037.078
2014-01-13 14:40:00,8.479218,1.015116,1037.106
2014-01-13 14:49:59,8.46232,0.918097,1037.123
2014-01-13 15:00:00,8.465892,0.9922493,1037.211
2014-01-13 15:10:00,8.420381,1.259951,1037.212
2014-01-13 15:20:00,8.406367,1.170283,1037.325
2014-01-13 15:30:00,8.388758,1.227776,1037.389
2014-01-13 15:40:00,8.371282,1.113442,1037.536
2014-01-13 15:50:00,8.376723,1.379347,1037.636
2014-01-13 16:00:00,8.31867,1.605239,1037.763
2014-01-13 16:10:00,8.30686,1.16228,1037.827
2014-01-13 16:19:59,8.367563,1.486333,1037.866
2014-01-13 16:30:00,8.427097,1.581882,1037.996
2014-01-13 16:40:00,8.475618,1.960002,1038.099
2014-01-13 16:50:00,8.554144,1.817246,1038.295
2014-01-13 17:00:00,8.636235,1.786704,1038.426
2014-01-13 17:10:00,8.681216,1.678737,1038.759
2014-01-13 17:20:00,8.597928,1.40875,1038.912
2014-01-13 17:30:00,8.821431,1.657506,1038.994
2014-01-13 17:40:00,8.75421,1.564077,1039.108
2014-01-13 17:49:59,8.963884,1.503482,1039.154
2014-01-13 18:00:00,9.307294,1.903159,1039.197
2014-01-13 18:10:00,9.51291,2.276376,1039.14
2014-01-13 18:20:00,9.490338,2.070415,1039.339
2014-01-13 18:30:00,9.41835,1.822798,1039.291
2014-01-13 18:40:00,9.605447,2.27262,1039.192
2014-01-13 18:50:00,9.780259,2.140159,1039.199
