Tm (UTC),Qnet,Qnet_clean,lowpass
2013-01-11 01:00:00,-187.79355181308927,-187.79355181308927,-118.89891181354412
2013-01-11 02:00:00,-190.0112105374719,-190.0112105374719,-121.03008691258252
2013-01-11 03:00:00,-196.2133304039608,-196.2133304039608,-122.85144483341232
2013-01-11 04:00:00,-188.24097751241388,-188.24097751241388,-124.28712440999868
2013-01-11 05:00:00,-183.13996129334646,-183.13996129334646,-125.2711791748885
2013-01-11 06:00:00,-173.5692329976102,-173.5692329976102,-125.75210107700987
2013-01-11 07:00:00,-175.95475062570517,-175.95475062570517,-125.6965934280854
2013-01-11 08:00:00,-182.48143717188248,-182.48143717188248,-125.0923964444504
2013-01-11 09:00:00,-193.8628368540283,-193.8628368540283,-123.9500199682493
2013-01-11 10:00:00,-200.84848717832267,-200.84848717832267,-122.30328632879122
2013-01-11 11:00:00,-186.70496830905768,-186.70496830905768,-120.2086352779511
2013-01-11 12:00:00,-169.82949461995634,-169.82949461995634,-117.7431957804278
2013-01-11 13:00:00,-161.60068389878325,-161.60068389878325,-115.00168669095044
2013-01-11 14:00:00,-178.19900955480762,-178.19900955480762,-112.09226701645687
2013-01-11 15:00:00,-192.18697350758617,-192.18697350758617,-109.13151259588436
2013-01-11 16:00:00,-199.85942182580024,-199.85942182580024,-106.2387489062329
2013-01-11 17:00:00,-128.56693384217962,-128.56693384217962,-103.53002304667088
2013-01-11 18:00:00,-6.287465227335662,-6.287465227335662,-101.11205522044031
2013-01-11 19:00:00,90.4865040608876,90.4865040608876,-99.07656598265942
2013-01-11 20:00:00,155.91974731305808,155.91974731305808,-97.49541141772268
2013-01-11 21:00:00,168.56984597748894,168.56984597748894,-96.41694806468529
2013-01-11 22:00:00,130.12135030570226,130.12135030570226,-95.86397409671304
2013-01-11 23:00:00,38.610112007517145,38.610112007517145,-95.83345390086959
2013-01-12 00:00:00,-72.89620804701651,-72.89620804701651,-96.29805134373503
2013-01-12 01:00:00,-189.92635621242687,-189.92635621242687,-97.20930720407905
2013-01-12 02:00:00,-212.97947001787907,-212.97947001787907,-98.50213597849846
2013-01-12 03:00:00,-178.65966891192863,-178.65966891192863,-100.10021627133858
2013-01-12 04:00:00,-165.9933848895531,-165.9933848895531,-101.92181885016203
2013-01-12 05:00:00,-158.16267911267553,-158.16267911267553,-103.88564569196258
2013-01-12 06:00:00,-160.9903518696152,-160.9903518696152,-105.9163148954
2013-01-12 07:00:00,-160.4463787025431,-160.4463787025431,-107.9491942474929
2013-01-12 08:00:00,-158.9898525366006,-158.9898525366006,-109.93434753357691
2013-01-12 09:00:00,-157.18347924240055,-157.18347924240055,-111.83941118373508
2013-01-12 10:00:00,-170.64111886440125,-170.64111886440125,-113.65126746997134
2013-01-12 11:00:00,-184.53579334107616,-184.53579334107616,-115.37642650430942
2013-01-12 12:00:00,-217.57128792729316,-217.57128792729316,-117.0400746072658
2013-01-12 13:00:00,-234.28733723333482,-234.28733723333482,-118.68379444408589
2013-01-12 14:00:00,-240.29712110306562,-240.29712110306562,-120.36201762323586
2013-01-12 15:00:00,-248.78283434968859,-248.78283434968859,-122.13733807225094
2013-01-12 16:00:00,-254.88805668253116,-254.88805668253116,-124.07489652149616
2013-01-12 17:00:00,-164.86405196388228,-164.86405196388228,-126.23614084598874
2013-01-12 18:00:00,-17.318228398208237,-17.318228398208237,-128.6723674065483
2013-01-12 19:00:00,110.23124104166769,110.23124104166769,-131.41854109482375
2013-01-12 20:00:00,185.29727443667372,185.29727443667372,-134.4879515981417
2013-01-12 21:00:00,184.81086851067533,184.81086851067533,-137.86825917008503
2013-01-12 22:00:00,94.29492757523983,94.29492757523983,-141.51939346852046
2013-01-12 23:00:00,29.71523388272746,29.71523388272746,-145.37359773554286
2013-01-13 00:00:00,-81.10765337968361,-81.10765337968361,-149.33768838144505
2013-01-13 01:00:00,-194.52263910053205,-194.52263910053205,-153.2973709937585
2013-01-13 02:00:00,-228.25034338495965,-228.25034338495965,-157.1232585156147
2013-01-13 03:00:00,-250.16927878311736,-250.16927878311736,-160.67810242268007
2013-01-13 04:00:00,-271.3182779122028,-271.3182779122028,-163.82468264201398
2013-01-13 05:00:00,-267.40220236402087,-267.40220236402087,-166.43379990695365
2013-01-13 06:00:00,-264.6976928151959,-264.6976928151959,-168.39185771828704
2013-01-13 07:00:00,-252.40809129888362,-252.40809129888362,-169.60759103994897
2013-01-13 08:00:00,-254.22416432503076,-254.22416432503076,-170.01758084890474
2013-01-13 09:00:00,-269.9675007201497,-269.9675007201497,-169.59027840458566
2013-01-13 10:00:00,-249.0705824674318,-249.0705824674318,-168.32834572727197
2013-01-13 11:00:00,-257.2876604529314,-257.2876604529314,-166.2691985083712
2013-01-13 12:00:00,-262.237147317711,-262.237147317711,-163.48371611536137
2013-01-13 13:00:00,-264.2374782342127,-264.2374782342127,-160.07316194562512
2013-01-13 14:00:00,-260.0909786535146,-260.0909786535146,-156.1644369801403
2013-01-13 15:00:00,-256.0104168458121,-256.0104168458121,-151.90387122699053
2013-01-13 16:00:00,-251.0203407252771,-251.0203407252771,-147.44984299958836
2013-01-13 17:00:00,-154.0856579267822,-154.0856579267822,-142.96460415989284
2013-01-13 18:00:00,-6.117951692777758,-6.117951692777758,-138.60577653491006
2013-01-13 19:00:00,105.5327636142419,105.5327636142419,-134.51805925685971
2013-01-13 20:00:00,165.1441058474095,165.1441058474095,-130.82572665876947
2013-01-13 21:00:00,163.1622900066848,163.1622900066848,-127.62647449099215
2013-01-13 22:00:00,114.06594345287823,114.06594345287823,-124.98707230327922
2013-01-13 23:00:00,24.622654835691986,24.622654835691986,-122.94110905086096
2013-01-14 00:00:00,-86.05704477800114,-86.05704477800114,-121.48890660741026
2013-01-14 01:00:00,-184.0262089416586,-184.0262089416586,-120.59946154574517
2013-01-14 02:00:00,-202.44988964911548,-202.44988964911548,-120.21409697340863
2013-01-14 03:00:00,-213.20423314355492,-213.20423314355492,-120.25138976608757
2013-01-14 04:00:00,-204.39016306621124,-204.39016306621124,-120.61289262260466
2013-01-14 05:00:00,-207.9769767522176,-207.9769767522176,-121.1891843890881
2013-01-14 06:00:00,-222.93734656150008,-222.93734656150008,-121.86583442280991
2013-01-14 07:00:00,-222.42393788871738,-222.42393788871738,-122.52893708802075
2013-01-14 08:00:00,-219.43077305512398,-219.43077305512398,-123.06994946771512
2013-01-14 09:00:00,-204.65035561478908,-204.65035561478908,-123.38964569602645
2013-01-14 10:00:00,-175.89663611051495,-175.89663611051495,-123.40108404522427
2013-01-14 11:00:00,-128.86198840204204,-128.86198840204204,-123.03156508697037
2013-01-14 12:00:00,-112.54871247401982,-112.54871247401982,-122.22363477996677
2013-01-14 13:00:00,-105.60344620915701,-105.60344620915701,-120.93524739103376
2013-01-14 14:00:00,-103.23365077442695,-103.23365077442695,-119.13924345684637
2013-01-14 15:00:00,-95.70778968862909,-95.70778968862909,-116.82231644174415
2013-01-14 16:00:00,-94.89830219202932,-94.89830219202932,-113.98364302956588
2013-01-14 17:00:00,-82.4171052867365,-82.4171052867365,-110.6333430170143
2013-01-14 18:00:00,-57.06613905996767,-57.06613905996767,-106.79092057915175
2013-01-14 19:00:00,-45.737105807658104,-45.737105807658104,-102.48382088693772
2013-01-14 20:00:00,-46.637678367322806,-46.637678367322806,-97.74621349278571
2013-01-14 21:00:00,-38.668882205674386,-38.668882205674386,-92.61808433226723
2013-01-14 22:00:00,-48.94012443956026,-48.94012443956026,-87.14468091725479
2013-01-14 23:00:00,-49.31304153580682,-49.31304153580682,-81.37631262580003
2013-01-15 00:00:00,-53.79908981072691,-53.79908981072691,-75.36846418988493
2013-01-15 01:00:00,-140.50083586247698,-140.50083586247698,-69.18214000611508
2013-01-15 02:00:00,-74.60716047870328,-74.60716047870328,-62.884324465859976
2013-01-15 03:00:00,-72.19455342625159,-72.19455342625159,-56.548424754211325
2013-01-15 04:00:00,-72.65544099251213,-72.65544099251213,-50.25456123471471
2013-01-15 05:00:00,-73.65326935607192,-73.65326935607192,-44.08958368481746
2013-01-15 06:00:00,-73.13021672396792,-73.13021672396792,-38.14671118044627
2013-01-15 07:00:00,-71.41565384400991,-71.41565384400991,-32.52471383453033
2013-01-15 08:00:00,-67.87266940092493,-67.87266940092493,-27.32657624751389
2013-01-15 09:00:00,-60.739177428851036,-60.739177428851036,-22.65760771433689
2013-01-15 10:00:00,-55.17801104759124,-55.17801104759124,-18.6229934875327
2013-01-15 11:00:00,-51.191806108346675,-51.191806108346675,-15.324813556319967
2013-01-15 12:00:00,-54.19613784796992,-54.19613784796992,-12.858588830795826
2013-01-15 13:00:00,-44.464527057865524,-44.464527057865524,-11.30944808709166
2013-01-15 14:00:00,-43.61183631109947,-43.61183631109947,-10.748042108391266
2013-01-15 15:00:00,-57.58453987173061,-57.58453987173061,-11.2263642024494
2013-01-15 16:00:00,-105.17368297289508,-105.17368297289508,-12.773668923224816
2013-01-15 17:00:00,-61.096893952347294,-61.096893952347294,-15.392714785211757
2013-01-15 18:00:00,62.60408133148887,62.60408133148887,-19.056594878401995
2013-01-15 19:00:00,181.73370087650886,181.73370087650886,-23.7064603989112
2013-01-15 20:00:00,241.30002731576582,241.30002731576582,-29.25047180060624
2013-01-15 21:00:00,243.57354729591415,243.57354729591415,-35.564302658292625
2013-01-15 22:00:00,191.73792895354975,191.73792895354975,-42.49344680154752
2013-01-15 23:00:00,92.5792290813127,92.5792290813127,-49.85743555309944
2013-01-16 00:00:00,-36.72078140244416,-36.72078140244416,-57.45588098124799
2013-01-16 01:00:00,-153.00633602737298,-153.00633602737298,-65.07606118755962
2013-01-16 02:00:00,-179.6935379740733,-179.6935379740733,-72.50159519999431
2013-01-16 03:00:00,-203.54796191505363,-203.54796191505363,-79.52164866484407
2013-01-16 04:00:00,-219.11431899337884,-219.11431899337884,-85.94007913057611
2013-01-16 05:00:00,-206.45847111724805,-206.45847111724805,-91.58396235485226
2013-01-16 06:00:00,-198.24104937985783,-198.24104937985783,-96.31101716003036
2013-01-16 07:00:00,-191.91107706600852,-191.91107706600852,-100.0155439145958
2013-01-16 08:00:00,-192.89346014494174,-192.89346014494174,-102.63259491418665
2013-01-16 09:00:00,-200.4470122461626,-200.4470122461626,-104.14019453664005
2013-01-16 10:00:00,-197.42050931573704,-197.42050931573704,-104.55951949423054
2013-01-16 11:00:00,-187.32861519000488,-187.32861519000488,-103.95303574561429
2013-01-16 12:00:00,-182.67759248794175,-182.67759248794175,-102.42067139230012
2013-01-16 13:00:00,-181.65115378780894,-181.65115378780894,-100.09418574737526
2013-01-16 14:00:00,-186.02760328835603,-186.02760328835603,-97.12997342209621
2013-01-16 15:00:00,-187.6219799356281,-187.6219799356281,-93.70061823839457
2013-01-16 16:00:00,-183.48792696162144,-183.48792696162144,-89.98558608630242
2013-01-16 17:00:00,-72.7380962699702,-72.7380962699702,-86.16152039897092
2013-01-16 18:00:00,88.10078546372677,88.10078546372677,-82.3926773633217
2013-01-16 19:00:00,199.81657583917448,199.81657583917448,-78.82209901294831
2013-01-16 20:00:00,260.35436653736735,260.35436653736735,-75.56414615808029
2013-01-16 21:00:00,262.3037291007793,262.3037291007793,-72.69896967617659
2013-01-16 22:00:00,206.76894687072746,206.76894687072746,-70.2693710156264
2013-01-16 23:00:00,107.91056750168067,107.91056750168067,-68.28029966135836
2013-01-17 00:00:00,-19.679968678938074,-19.679968678938074,-66.70098858254399
2013-01-17 01:00:00,-163.16251260584247,-163.16251260584247,-65.46948096776872
2013-01-17 02:00:00,-167.43745192889313,-167.43745192889313,-64.49909471929772
2013-01-17 03:00:00,-173.10226563955854,-173.10226563955854,-63.68623676564443
2013-01-17 04:00:00,-175.5606228162858,-175.5606228162858,-62.91892917063724
2013-01-17 05:00:00,-165.62526952423156,-165.62526952423156,-62.085431512438305
2013-01-17 06:00:00,-160.90840590137225,-160.90840590137225,-61.082412254094
2013-01-17 07:00:00,-149.9608219109789,-149.9608219109789,-59.82221005182557
2013-01-17 08:00:00,-144.13496390633335,-144.13496390633335,-58.238818726398826
2013-01-17 09:00:00,-152.34619292352244,-152.34619292352244,-56.29232037188933
2013-01-17 10:00:00,-153.81619348795894,-153.81619348795894,-53.971577711189944
2013-01-17 11:00:00,-151.1225790028377,-151.1225790028377,-51.29507990193646
2013-01-17 12:00:00,-147.70532518092796,-147.70532518092796,-48.30991792846987
2013-01-17 13:00:00,-143.03790711579532,-143.03790711579532,-45.08894891847112
2013-01-17 14:00:00,-140.85060300973848,-140.85060300973848,-41.72629402226851
2013-01-17 15:00:00,-142.6743996507779,-142.6743996507779,-38.331401171360284
2013-01-17 16:00:00,-143.03016757304934,-143.03016757304934,-35.02199122364031
2013-01-17 17:00:00,-39.457225022765705,-39.457225022765705,-31.916293383761094
2013-01-17 18:00:00,115.58309109290195,115.58309109290195,-29.125061217353153
2013-01-17 19:00:00,232.51482624596696,232.51482624596696,-26.743933811563803
2013-01-17 20:00:00,291.87538717943244,291.87538717943244,-24.846744536091553
2013-01-17 21:00:00,294.01515205281555,294.01515205281555,-23.48035299830725
2013-01-17 22:00:00,242.38644831259109,242.38644831259109,-22.661466147964592
2013-01-17 23:00:00,145.17985926823968,145.17985926823968,-22.37572917686833
2013-01-18 00:00:00,12.378818498741785,12.378818498741785,-22.579136367869904
2013-01-18 01:00:00,-107.65087170532655,-107.65087170532655,-23.201578292489387
2013-01-18 02:00:00,-110.59028566043446,-110.59028566043446,-24.152146033627638
2013-01-18 03:00:00,-117.81178789309202,-117.81178789309202,-25.325685888080933
2013-01-18 04:00:00,-118.54320150168093,-118.54320150168093,-26.6100495124093
2013-01-18 05:00:00,-116.64865720837591,-116.64865720837591,-27.8935019086229
2013-01-18 06:00:00,-112.70354903744527,-112.70354903744527,-29.07180711540306
2013-01-18 07:00:00,-104.17660173192853,-104.17660173192853,-30.054585642387593
2013-01-18 08:00:00,-102.45437930504343,-102.45437930504343,-30.770615438992895
2013-01-18 09:00:00,-111.83992048301532,-111.83992048301532,-31.171824184123217
2013-01-18 10:00:00,-122.69817901449535,-122.69817901449535,-31.23579317728326
2013-01-18 11:00:00,-119.22298491319188,-119.22298491319188,-30.966662716327914
2013-01-18 12:00:00,-122.9422737919534,-122.9422737919534,-30.394398147510014
2013-01-18 13:00:00,-130.00074068358182,-130.00074068358182,-29.572447610027368
2013-01-18 14:00:00,-131.70837765729846,-131.70837765729846,-28.573898163223106
2013-01-18 15:00:00,-132.63997504872037,-132.63997504872037,-27.486316382559025
2013-01-18 16:00:00,-140.3666627612947,-140.3666627612947,-26.40554245968455
2013-01-18 17:00:00,-54.18932359446873,-54.18932359446873,-25.428793192308905
2013-01-18 18:00:00,97.79575906847948,97.79575906847948,-24.647516502450387
2013-01-18 19:00:00,217.50639080426416,217.50639080426416,-24.14051818711238
2013-01-18 20:00:00,289.0867562321288,289.0867562321288,-23.96792823830683
2013-01-18 21:00:00,297.9882494797487,297.9882494797487,-24.166559705368197
2013-01-18 22:00:00,245.754531417465,245.754531417465,-24.74711706238073
2013-01-18 23:00:00,144.1292075609753,144.1292075609753,-25.69353655021747
2013-01-19 00:00:00,12.42441184086593,12.42441184086593,-26.96451598404972
2013-01-19 01:00:00,-105.61408487317772,-105.61408487317772,-28.497058311411013
2013-01-19 02:00:00,-123.24834408914876,-123.24834408914876,-30.21165514921344
2013-01-19 03:00:00,-124.87712602785605,-124.87712602785605,-32.01860605268075
2013-01-19 04:00:00,-144.18607936256942,-144.18607936256942,-33.8249179362774
2013-01-19 05:00:00,-123.75113713022895,-123.75113713022895,-35.5412453108123
2013-01-19 06:00:00,-112.89371712836868,-112.89371712836868,-37.0883909402474
2013-01-19 07:00:00,-118.96286724267605,-118.96286724267605,-38.40296451429322
2013-01-19 08:00:00,-130.25378120255135,-130.25378120255135,-39.44187898929699
2013-01-19 09:00:00,-134.38652612659297,-134.38652612659297,-40.18544353393726
2013-01-19 10:00:00,-131.24415077027558,-131.24415077027558,-40.63888777369187
2013-01-19 11:00:00,-134.76295544486317,-134.76295544486317,-40.832227103593034
2013-01-19 12:00:00,-138.03909639001438,-138.03909639001438,-40.81845595965684
2013-01-19 13:00:00,-141.21511411352486,-141.21511411352486,-40.670135615716674
2013-01-19 14:00:00,-143.59997726162726,-143.59997726162726,-40.4745246650916
2013-01-19 15:00:00,-151.19703598441043,-151.19703598441043,-40.327483719979504
2013-01-19 16:00:00,-159.58494653620548,-159.58494653620548,-40.326471575772814
2013-01-19 17:00:00,-47.09348678239207,-47.09348678239207,-40.563038549195426
2013-01-19 18:00:00,116.09707525947798,116.09707525947798,-41.11531145233039
2013-01-19 19:00:00,237.1076265851727,237.1076265851727,-42.041042058974924
2013-01-19 20:00:00,297.1008449131681,297.1008449131681,-43.37183120384671
2013-01-19 21:00:00,300.88472307627535,300.88472307627535,-45.109111395154066
2013-01-19 22:00:00,247.34103317922876,247.34103317922876,-47.22235226862808
2013-01-19 23:00:00,145.5671534581842,145.5671534581842,-49.64975274271097
2013-01-20 00:00:00,11.97796532963915,11.97796532963915,-52.301433347706215
2013-01-20 01:00:00,-142.18621162972698,-142.18621162972698,-55.06488564722235
2013-01-20 02:00:00,-163.19602992390236,-163.19602992390236,-57.81221650892874
2013-01-20 03:00:00,-183.66430552424575,-183.66430552424575,-60.40857722699675
2013-01-20 04:00:00,-194.1167325563096,-194.1167325563096,-62.7211062591172
2013-01-20 05:00:00,-194.15789094194255,-194.15789094194255,-64.62773103550823
2013-01-20 06:00:00,-190.89415314350288,-190.89415314350288,-66.02524412200354
2013-01-20 07:00:00,-187.32588080059904,-187.32588080059904,-66.83616637881882
2013-01-20 08:00:00,-182.43249060799252,-182.43249060799252,-67.01401792522941
2013-01-20 09:00:00,-160.64569269908816,-160.64569269908816,-66.54672821500908
2013-01-20 10:00:00,-152.59943494616005,-152.59943494616005,-65.45802494080925
2013-01-20 11:00:00,-150.78891919155265,-150.78891919155265,-63.80674484091248
2013-01-20 12:00:00,-157.9575320464595,-157.9575320464595,-61.68410556623898
2013-01-20 13:00:00,-160.8541348897022,-160.8541348897022,-59.209066118130146
2013-01-20 14:00:00,-161.65026115498716,-161.65026115498716,-56.5219863484566
2013-01-20 15:00:00,-162.34839190496453,-162.34839190496453,-53.77687782536437
2013-01-20 16:00:00,-159.2558106983479,-159.2558106983479,-51.132622570396634
2013-01-20 17:00:00,-35.702389947526505,-35.702389947526505,-48.74362374454232
2013-01-20 18:00:00,121.15420956284031,121.15420956284031,-46.75043942679211
2013-01-20 19:00:00,230.64347701001827,230.64347701001827,-45.27102360783406
2013-01-20 20:00:00,294.21686289417977,294.21686289417977,-44.39323121323313
2013-01-20 21:00:00,301.1854098095183,301.1854098095183,-44.1692060141619
2013-01-20 22:00:00,249.71763826699004,249.71763826699004,-44.61214509272363
2013-01-20 23:00:00,147.56935257356145,147.56935257356145,-45.69573002017979
2013-01-21 00:00:00,13.825921628454708,13.825921628454708,-47.356264194963536
2013-01-21 01:00:00,-139.76390651104666,-139.76390651104666,-49.49730002289213
2013-01-21 02:00:00,-156.41416877033095,-156.41416877033095,-51.99632162671525
2013-01-21 03:00:00,-152.27581870252516,-152.27581870252516,-54.71290243798723
2013-01-21 04:00:00,-147.50221914392392,-147.50221914392392,-57.49769661468306
2013-01-21 05:00:00,-144.3823322311767,-144.3823322311767,-60.20163752248168
2013-01-21 06:00:00,-159.3545020347359,-159.3545020347359,-62.68477680793395
2013-01-21 07:00:00,-163.30732875967854,-163.30732875967854,-64.82427582147727
2013-01-21 08:00:00,-166.71253858856812,-166.71253858856812,-66.52114235303857
2013-01-21 09:00:00,-168.86799156253346,-168.86799156253346,-67.70538687033007
2013-01-21 10:00:00,-175.66549527426412,-175.66549527426412,-68.33935525313828
2013-01-21 11:00:00,-185.05463100674172,-185.05463100674172,-68.41908048857789
2013-01-21 12:00:00,-194.9148402601402,-194.9148402601402,-67.9735841075367
2013-01-21 13:00:00,-201.4264556742839,-201.4264556742839,-67.0621499047497
2013-01-21 14:00:00,-200.6267492016489,-200.6267492016489,-65.76968915714033
2013-01-21 15:00:00,-197.16916668000079,-197.16916668000079,-64.20041949681259
2013-01-21 16:00:00,-189.45820422606118,-189.45820422606118,-62.47018882928202
2013-01-21 17:00:00,-58.48109861510315,-58.48109861510315,-60.6978890591259
2013-01-21 18:00:00,103.6508914315339,103.6508914315339,-58.99651553291362
2013-01-21 19:00:00,222.26883937960952,222.26883937960952,-57.4645215513772
2013-01-21 20:00:00,291.4867011740927,291.4867011740927,-56.17816552798185
2013-01-21 21:00:00,302.9151649228244,302.9151649228244,-55.18552026650446
2013-01-21 22:00:00,254.0442536880687,254.0442536880687,-54.50269256506171
2013-01-21 23:00:00,154.59025889076295,154.59025889076295,-54.11259617143854
2013-01-22 00:00:00,13.31378059828676,13.31378059828676,-53.96636409933933
2013-01-22 01:00:00,-137.36634148966118,-137.36634148966118,-53.98722115441467
2013-01-22 02:00:00,-162.94549796309929,-162.94549796309929,-54.07640897302247
2013-01-22 03:00:00,-160.53884016674064,-160.53884016674064,-54.12059993206118
2013-01-22 04:00:00,-151.90179958335017,-151.90179958335017,-54.000169072622356
2013-01-22 05:00:00,-154.7521439392876,-154.7521439392876,-53.597704711590445
2013-01-22 06:00:00,-160.5823104898256,-160.5823104898256,-52.80620035782198
2013-01-22 07:00:00,-143.79834257736644,-143.79834257736644,-51.53645431321876
2013-01-22 08:00:00,-135.70893966837008,-135.70893966837008,-49.723292471784994
2013-01-22 09:00:00,-121.6436144461328,-121.6436144461328,-47.330318657913516
2013-01-22 10:00:00,-126.799638667201,-126.799638667201,-44.35298321326125
2013-01-22 11:00:00,-123.84437188167783,-123.84437188167783,-40.81984242221443
2013-01-22 12:00:00,-152.95432051927216,-152.95432051927216,-36.79195812052291
2013-01-22 13:00:00,-152.93326993240788,-152.93326993240788,-32.360460821206274
2013-01-22 14:00:00,-149.30628720956648,-149.30628720956648,-27.64237580627106
2013-01-22 15:00:00,-117.72011115123956,-117.72011115123956,-22.77489483398263
2013-01-22 16:00:00,-117.6982886414184,-117.6982886414184,-17.90836806119346
2013-01-22 17:00:00,-28.92808303772142,-28.92808303772142,-13.198387884618615
2013-01-22 18:00:00,111.02888643831923,111.02888643831923,-8.797430404083496
2013-01-22 19:00:00,225.13533533265905,225.13533533265905,-4.846598087242072
2013-01-22 20:00:00,299.3873672226203,299.3873672226203,-1.4680490048535928
2013-01-22 21:00:00,296.44733815849196,296.44733815849196,1.2413205648027352
2013-01-22 22:00:00,251.78648614550127,251.78648614550127,3.2144685986216754
2013-01-22 23:00:00,144.14499670420437,144.14499670420437,4.416770518245797
