DN,midestuary,upriver,downriver
2013-01-05 14:50:00,,5.89,9.74
2013-01-05 14:55:00,,5.87,9.71
2013-01-05 15:00:00,,5.94,9.71
2013-01-05 15:05:00,,5.920000000670552,9.729999999329449
2013-01-05 15:10:00,,5.920000001341104,9.709999998994173
2013-01-05 15:15:00,,5.96,9.68
2013-01-05 15:20:00,,5.96,9.68
2013-01-05 15:25:00,,5.99,9.7
2013-01-05 15:30:00,,6.049999997988343,9.579999992959202
2013-01-05 15:35:00,,6.05,9.37
2013-01-05 15:40:00,,6.07,9.53
2013-01-05 15:45:00,,6.32,9.48
2013-01-05 15:50:00,,6.369999998658895,9.529999992288648
2013-01-05 15:55:00,,6.379999997653068,9.300000002346934
2013-01-05 16:00:00,,6.32,9.37
2013-01-05 16:05:00,,6.45,9.37
2013-01-05 16:10:00,,6.45,9.39
2013-01-05 16:15:00,,6.56,9.309999990612267
2013-01-05 16:20:00,,6.67,9.03
2013-01-05 16:25:00,,6.84,9.05
2013-01-05 16:30:00,,6.77,9.22
2013-01-05 16:35:00,,6.859999997988344,9.05999999128282
2013-01-05 16:40:00,,6.890000000335276,8.800000002011657
2013-01-05 16:45:00,,6.93,8.86
2013-01-05 16:50:00,,6.86,8.93
2013-01-05 16:55:00,,6.92,8.96
2013-01-05 17:00:00,,6.919999989271164,8.90000000167638
2013-01-05 17:05:00,,6.6,8.95
2013-01-05 17:10:00,,6.81,8.95
2013-01-05 17:15:00,,6.86,8.88
2013-01-05 17:20:00,,6.700000009052455,8.859999994300304
2013-01-05 17:25:00,,6.809999998658896,8.690000000670551
2013-01-05 17:30:00,,6.88,8.71
2013-01-05 17:35:00,,6.89,8.76
2013-01-05 17:40:00,,6.85,8.66
2013-01-05 17:45:00,,6.89999999832362,8.679999995306133
2013-01-05 17:50:00,,6.9,8.54
2013-01-05 17:55:00,,6.74,8.55
2013-01-05 18:00:00,,6.88,8.51
2013-01-05 18:05:00,,6.919999997317792,8.579999997653067
2013-01-05 18:10:00,,6.8800000020116565,8.509999997988343
2013-01-05 18:15:00,,6.9,8.45
2013-01-05 18:20:00,,6.86,8.35
2013-01-05 18:25:00,,6.9,8.32
2013-01-05 18:30:00,,6.560000025145708,8.279999998994171
2013-01-05 18:35:00,,6.97,8.25
2013-01-05 18:40:00,,6.7,8.2
2013-01-05 18:45:00,,6.85,8.21
2013-01-05 18:50:00,,6.7700000043585895,8.11
2013-01-05 18:55:00,,6.820000000670553,8.109999998658894
2013-01-05 19:00:00,,6.89,8.07
2013-01-05 19:05:00,,6.78,8.08
2013-01-05 19:10:00,,6.9,8.0
2013-01-05 19:15:00,,6.879999997653068,8.000000000335277
2013-01-05 19:20:00,,6.79,8.01
2013-01-05 19:25:00,,6.96,7.95
2013-01-05 19:30:00,,6.72,7.93
2013-01-05 19:35:00,,6.789999999664723,8.029999997317791
2013-01-05 19:40:00,,6.849999998323619,7.950000001676381
2013-01-05 19:45:00,,6.86,8.0
2013-01-05 19:50:00,,6.86,8.01
2013-01-05 19:55:00,,6.85,7.78
2013-01-05 20:00:00,,6.710000011064112,7.769999997988343
2013-01-05 20:05:00,,6.9,7.71
2013-01-05 20:10:00,,6.97,7.71
2013-01-05 20:15:00,,6.81,7.64
2013-01-05 20:20:00,,6.849999996647238,7.599999998994171
2013-01-05 20:25:00,,6.790000005029142,7.569999998658896
2013-01-05 20:30:00,,6.88,7.53
2013-01-05 20:35:00,,6.93,7.47
2013-01-05 20:40:00,,6.92,7.49
2013-01-05 20:45:00,,6.850000004023313,7.4300000003352755
2013-01-05 20:50:00,,6.9,7.44
2013-01-05 20:55:00,,6.88,7.39
2013-01-05 21:00:00,,6.85,7.42
2013-01-05 21:05:00,,6.860000000670553,7.389999998658896
2013-01-05 21:10:00,,6.889999997653067,7.349999997988343
2013-01-05 21:15:00,,6.85,7.29
2013-01-05 21:20:00,,6.9,7.42
2013-01-05 21:25:00,,6.93,7.57
2013-01-05 21:30:00,,6.84000000603497,7.95000000435859
2013-01-05 21:35:00,,6.93,8.08
2013-01-05 21:40:00,,6.96,8.04
2013-01-05 21:45:00,,6.89,8.0
2013-01-05 21:50:00,,6.900000002011656,7.929999990276992
2013-01-05 21:55:00,,6.969999994635582,7.639999997317791
2013-01-05 22:00:00,,6.88,7.56
2013-01-05 22:05:00,,6.89,7.56
2013-01-05 22:10:00,,7.0,7.86
2013-01-05 22:15:00,,6.970000002011656,7.950000001005828
2013-01-05 22:20:00,,7.0,7.98
2013-01-05 22:25:00,,6.99,7.77
2013-01-05 22:30:00,,7.06,7.7
2013-01-05 22:35:00,,7.029999998994172,7.980000002346934
2013-01-05 22:40:00,,6.970000003017485,8.049999992959203
2013-01-05 22:45:00,,7.0,7.84
2013-01-05 22:50:00,,7.04,8.27
2013-01-05 22:55:00,,7.06,8.29
2013-01-05 23:00:00,,6.970000003688037,8.35
2013-01-05 23:05:00,,6.99,8.35
2013-01-05 23:10:00,,7.06,8.27
2013-01-05 23:15:00,,6.97,8.31
2013-01-05 23:20:00,,6.89,8.289999999664722
2013-01-05 23:25:00,,6.809999996982515,8.28
2013-01-05 23:30:00,,6.64,8.28
2013-01-05 23:35:00,,6.7,8.27
2013-01-05 23:40:00,,6.74,8.27
2013-01-05 23:45:00,,6.819999998658896,8.280000000335276
2013-01-05 23:50:00,,6.86,8.29
2013-01-05 23:55:00,,6.95,8.29
2013-01-06 00:00:00,,7.04,8.32
2013-01-06 00:05:00,,7.039999996982515,8.450000003688036
2013-01-06 00:10:00,,6.950000004693867,8.560000005699695
2013-01-06 00:15:00,,7.0,8.73
2013-01-06 00:20:00,,7.07,8.95
2013-01-06 00:25:00,,7.17,9.1
2013-01-06 00:30:00,,7.179999998323619,9.270000006705525
2013-01-06 00:35:00,,7.14,9.47
2013-01-06 00:40:00,,7.15,9.56
2013-01-06 00:45:00,,7.14,9.68
2013-01-06 00:50:00,,7.110000001676381,9.740000001005829
2013-01-06 00:55:00,,7.129999998658895,9.77
2013-01-06 01:00:00,,7.11,9.77
2013-01-06 01:05:00,,7.06,9.84
2013-01-06 01:10:00,,7.02,9.82
2013-01-06 01:15:00,,6.990000001341104,9.849999999664725
2013-01-06 01:20:00,,7.0,9.84
2013-01-06 01:25:00,,6.97,9.78
2013-01-06 01:30:00,,6.9,9.81
2013-01-06 01:35:00,,6.880000001341105,9.750000001005828
2013-01-06 01:40:00,,6.899999998994172,9.78000000335276
2013-01-06 01:45:00,,6.89,9.88
2013-01-06 01:50:00,,6.88,9.87
2013-01-06 01:55:00,,6.88,9.87
2013-01-06 02:00:00,,6.889999998658896,9.850000000670551
2013-01-06 02:05:00,,6.86,9.87
2013-01-06 02:10:00,,6.9,9.85
2013-01-06 02:15:00,,6.88,9.85
2013-01-06 02:20:00,,6.919999998658896,9.840000000335277
2013-01-06 02:25:00,,6.92,9.85
2013-01-06 02:30:00,,6.92,9.85
2013-01-06 02:35:00,,6.82,9.85
2013-01-06 02:40:00,,6.77,9.85
2013-01-06 02:45:00,,6.77000000167638,9.85
2013-01-06 02:50:00,,6.82,9.85
2013-01-06 02:55:00,,6.85,9.87
2013-01-06 03:00:00,,6.89,9.88
2013-01-06 03:05:00,,6.879999999664723,9.88
2013-01-06 03:10:00,,6.86,9.88
2013-01-06 03:15:00,,6.84,9.88
2013-01-06 03:20:00,,6.82,9.87
2013-01-06 03:25:00,,6.79,9.87
2013-01-06 03:30:00,,6.770000000670552,9.87
2013-01-06 03:35:00,,6.77,9.87
2013-01-06 03:40:00,,6.78,9.84
2013-01-06 03:45:00,,6.77,9.82
2013-01-06 03:50:00,,6.770000000335275,9.819999999329449
2013-01-06 03:55:00,,6.780000002011658,9.800000000670552
2013-01-06 04:00:00,,6.85,9.82
2013-01-06 04:05:00,,6.88,8.8
2013-01-06 04:10:00,,6.89,8.93
2013-01-06 04:15:00,,6.949999998323619,8.849999993629753
2013-01-06 04:20:00,,6.96,8.66
2013-01-06 04:25:00,,7.04,8.66
2013-01-06 04:30:00,,7.02,8.52
2013-01-06 04:35:00,,7.020000000670552,8.489999997653067
2013-01-06 04:40:00,,7.039999997988343,8.41999999832362
2013-01-06 04:45:00,,7.0,8.37
2013-01-06 04:50:00,,7.0,8.28
2013-01-06 04:55:00,,6.99,8.22
2013-01-06 05:00:00,,6.9600000006705525,8.140000000335277
2013-01-06 05:05:00,,6.95,8.15
2013-01-06 05:10:00,,7.0,8.15
2013-01-06 05:15:00,,6.95,8.08
2013-01-06 05:20:00,,6.99999999564141,7.8800000033527615
2013-01-06 05:25:00,,6.920000003688037,7.980000005364419
2013-01-06 05:30:00,,6.95,8.14
2013-01-06 05:35:00,,6.97,8.42
2013-01-06 05:40:00,,6.95,8.68
2013-01-06 05:45:00,,6.969999999329447,8.760000001341105
2013-01-06 05:50:00,,6.97,8.8
2013-01-06 05:55:00,,7.02,8.54
2013-01-06 06:00:00,,7.0,8.63
2013-01-06 06:05:00,,6.950000004693866,8.509999999329448
2013-01-06 06:10:00,,7.039999995306133,8.49000000435859
2013-01-06 06:15:00,,6.99,8.62
2013-01-06 06:20:00,,7.04,8.32
2013-01-06 06:25:00,,7.0,8.31
2013-01-06 06:30:00,,7.069999994300306,8.450000003352761
2013-01-06 06:35:00,,6.97,8.55
2013-01-06 06:40:00,,6.99,8.08
2013-01-06 06:45:00,,6.97,8.14
2013-01-06 06:50:00,,6.9900000010058285,8.179999994300305
2013-01-06 06:55:00,,7.039999998323619,8.010000003017485
2013-01-06 07:00:00,,7.04,8.1
2013-01-06 07:05:00,,6.97,8.22
2013-01-06 07:10:00,,7.03,8.14
2013-01-06 07:15:00,,7.109999996982515,8.220000000670552
2013-01-06 07:20:00,,7.1,8.24
2013-01-06 07:25:00,,7.06,8.28
2013-01-06 07:30:00,,7.06,8.41
2013-01-06 07:35:00,,7.079999997653067,8.119999999664723
2013-01-06 07:40:00,,7.030000002682209,8.11000000435859
2013-01-06 07:45:00,,7.06,8.24
2013-01-06 07:50:00,,7.1,8.17
2013-01-06 07:55:00,,7.07,8.29
2013-01-06 08:00:00,,7.099999998994171,8.149999997317792
2013-01-06 08:05:00,,7.1,8.07
2013-01-06 08:10:00,,7.08,7.98
2013-01-06 08:15:00,,7.08,7.94
2013-01-06 08:20:00,,7.060000002011656,8.009999992959202
2013-01-06 08:25:00,,7.099999998658895,7.800000002346933
2013-01-06 08:30:00,,7.1,7.87
2013-01-06 08:35:00,,7.08,7.88
2013-01-06 08:40:00,,7.1,7.77
2013-01-06 08:45:00,,7.070000000670553,7.699999997988344
2013-01-06 08:50:00,,7.06,7.64
2013-01-06 08:55:00,,7.14,7.5
2013-01-06 09:00:00,,7.06,7.59
2013-01-06 09:05:00,,7.100000000335276,7.970000002682209
2013-01-06 09:10:00,,7.149999999329448,8.049999997317792
2013-01-06 09:15:00,,7.18,7.97
2013-01-06 09:20:00,,7.21,7.94
2013-01-06 09:25:00,,7.18,8.08
2013-01-06 09:30:00,,7.209999996647239,8.07999999832362
2013-01-06 09:35:00,,7.14,8.03
2013-01-06 09:40:00,,7.11,8.04
2013-01-06 09:45:00,,7.2,8.04
2013-01-06 09:50:00,,7.14,8.14999999832362
2013-01-06 09:55:00,,7.079999998994172,8.099999999329448
2013-01-06 10:00:00,,6.99,8.08
2013-01-06 10:05:00,,6.89,8.07
2013-01-06 10:10:00,,6.88,8.07
2013-01-06 10:15:00,,6.930000000335276,8.139999998994172
2013-01-06 10:20:00,,6.99,8.11
2013-01-06 10:25:00,,6.92,8.2
2013-01-06 10:30:00,,6.93,8.25
2013-01-06 10:35:00,,7.019999995976686,8.320000006370247
2013-01-06 10:40:00,,6.990000000335276,8.509999998994171
2013-01-06 10:45:00,,6.97,8.48
2013-01-06 10:50:00,,7.02,8.56
2013-01-06 10:55:00,,7.1,9.09
2013-01-06 11:00:00,,7.019999996982515,9.26000000603497
2013-01-06 11:05:00,,6.85,9.44
2013-01-06 11:10:00,,6.81,9.47
2013-01-06 11:15:00,,6.88,9.57
2013-01-06 11:20:00,,7.07999998793006,9.600000000335276
2013-01-06 11:25:00,,6.92000000435859,9.609999994300304
2013-01-06 11:30:00,,6.89,9.44
2013-01-06 11:35:00,,6.88,9.67
2013-01-06 11:40:00,,6.75,9.7
2013-01-06 11:45:00,,6.859999991618097,9.71
2013-01-06 11:50:00,,6.72,9.71
2013-01-06 11:55:00,,6.81,9.74
2013-01-06 12:00:00,,6.79,9.67
2013-01-06 12:05:00,,6.720000008046627,9.609999996647238
2013-01-06 12:10:00,,6.88999998960644,9.510000008046626
2013-01-06 12:15:00,,6.75,9.75
2013-01-06 12:20:00,,6.84,9.77
2013-01-06 12:25:00,,6.86,9.8
2013-01-06 12:30:00,,6.889999998994171,9.769999997988345
2013-01-06 12:35:00,,6.89,9.71
2013-01-06 12:40:00,,6.89,9.73
2013-01-06 12:45:00,,6.71,9.7
2013-01-06 12:50:00,,6.680000008381903,9.819999999329449
2013-01-06 12:55:00,,6.89999999228865,9.79999999832362
2013-01-06 13:00:00,,6.89,9.75
2013-01-06 13:05:00,,6.92,9.75
2013-01-06 13:10:00,,6.92,9.78
2013-01-06 13:15:00,,6.880000002682208,9.770000000335276
2013-01-06 13:20:00,,6.92,9.78
2013-01-06 13:25:00,,6.9,9.78
2013-01-06 13:30:00,,6.93,9.81
2013-01-06 13:35:00,,6.929999999664724,9.79999999564141
2013-01-06 13:40:00,,6.920000000335277,9.67
2013-01-06 13:45:00,,6.92,9.67
2013-01-06 13:50:00,,6.9,9.77
2013-01-06 13:55:00,,6.86,9.8
2013-01-06 14:00:00,,6.86,9.79999999832362
2013-01-06 14:05:00,,6.86,9.75
2013-01-06 14:10:00,,6.89,9.75
2013-01-06 14:15:00,,6.85,9.63
2013-01-06 14:20:00,,6.810000002346933,9.640000000335275
2013-01-06 14:25:00,,6.83999999731779,9.65000000167638
2013-01-06 14:30:00,,6.79,9.7
2013-01-06 14:35:00,,6.81,9.73
2013-01-06 14:40:00,,6.77,9.74
2013-01-06 14:45:00,,6.789999998658895,9.769999998994171
2013-01-06 14:50:00,,6.77,9.74
2013-01-06 14:55:00,,6.67,9.75
2013-01-06 15:00:00,,6.64,9.75
2013-01-06 15:05:00,,6.669999998994172,9.75
2013-01-06 15:10:00,,6.670000000335276,9.749999999664723
2013-01-06 15:15:00,,6.68,9.74
2013-01-06 15:20:00,,6.63,9.77
2013-01-06 15:25:00,,6.64,9.77
2013-01-06 15:30:00,,6.640000001341104,9.77
2013-01-06 15:35:00,,6.68,9.77
2013-01-06 15:40:00,,6.74,9.77
2013-01-06 15:45:00,,6.7,9.77
2013-01-06 15:50:00,,6.710000001005828,9.77
2013-01-06 15:55:00,,6.749999996311964,9.769999999329448
2013-01-06 16:00:00,,6.68,9.75
2013-01-06 16:05:00,,6.84,9.74
2013-01-06 16:10:00,,6.71,9.74
2013-01-06 16:15:00,,6.779999997317792,9.750000000670552
2013-01-06 16:20:00,,6.77,9.77
2013-01-06 16:25:00,,6.84,9.74
2013-01-06 16:30:00,,6.72,9.73
2013-01-06 16:35:00,,6.809999999329448,9.729999999329449
2013-01-06 16:40:00,,6.879999997653067,9.71
2013-01-06 16:45:00,,6.88,9.71
2013-01-06 16:50:00,,6.81,9.68
2013-01-06 16:55:00,,6.93,9.7
2013-01-06 17:00:00,,7.019999995976686,9.709999998658896
2013-01-06 17:05:00,,6.99,9.67
2013-01-06 17:10:00,,6.93,9.68
2013-01-06 17:15:00,,7.04,9.67
2013-01-06 17:20:00,,6.920000003017486,9.639999997653067
2013-01-06 17:25:00,,6.89,9.57
2013-01-06 17:30:00,,6.86,9.57
2013-01-06 17:35:00,,6.89,9.27
2013-01-06 17:40:00,,7.02,9.22
2013-01-06 17:45:00,,6.9600000137463205,9.269999997317791
2013-01-06 17:50:00,,7.31,9.19
2013-01-06 17:55:00,,7.2,9.05
2013-01-06 18:00:00,,7.14,8.95
2013-01-06 18:05:00,,7.19999998960644,8.890000005364419
2013-01-06 18:10:00,,6.950000022128224,9.04999999228865
2013-01-06 18:15:00,,7.36,8.82
2013-01-06 18:20:00,,7.22,8.86
2013-01-06 18:25:00,,7.35,8.93
2013-01-06 18:30:00,,7.199999997317792,8.959999997988344
2013-01-06 18:35:00,,6.97,8.9
2013-01-06 18:40:00,,7.35,8.82
2013-01-06 18:45:00,,7.06,8.82
2013-01-06 18:50:00,,7.06,8.79999999832362
2013-01-06 18:55:00,,7.060000010058284,8.750000000335277
2013-01-06 19:00:00,,7.36,8.76
2013-01-06 19:05:00,,7.36,8.69
2013-01-06 19:10:00,,7.35,8.68
2013-01-06 19:15:00,,7.369999997988344,8.649999997988344
2013-01-06 19:20:00,,7.33,8.59
2013-01-06 19:25:00,,7.36,8.52
2013-01-06 19:30:00,,7.39,8.51
2013-01-06 19:35:00,,7.350000001341104,8.45999999932945
2013-01-06 19:40:00,,7.349999998994171,8.439999998994171
2013-01-06 19:45:00,,7.32,8.41
2013-01-06 19:50:00,,7.36,8.41
2013-01-06 19:55:00,,7.35,8.39
2013-01-06 20:00:00,,7.360000000670553,8.340000000335277
2013-01-06 20:05:00,,7.39,8.35
2013-01-06 20:10:00,,7.5,8.29
2013-01-06 20:15:00,,7.51,8.17
2013-01-06 20:20:00,,7.390000003017485,8.170000003352762
2013-01-06 20:25:00,,7.360000003352761,8.27
2013-01-06 20:30:00,,7.43,8.27
2013-01-06 20:35:00,,7.4,8.29
2013-01-06 20:40:00,,7.39,8.32
2013-01-06 20:45:00,,7.47,8.270000000670551
2013-01-06 20:50:00,,7.55,8.29
2013-01-06 20:55:00,,7.55,8.32
2013-01-06 21:00:00,,7.5,8.31
2013-01-06 21:05:00,,7.579999996311963,8.319999998658895
2013-01-06 21:10:00,,7.550000002682209,8.279999998994171
2013-01-06 21:15:00,,7.6,8.25
2013-01-06 21:20:00,,7.58,8.2
2013-01-06 21:25:00,,7.61,8.11
2013-01-06 21:30:00,,7.620000000335277,8.11
2013-01-06 21:35:00,,7.64,8.11
2013-01-06 21:40:00,,7.61,8.11
2013-01-06 21:45:00,,7.58,8.11
2013-01-06 21:50:00,,7.609999998658896,8.109999998994171
2013-01-06 21:55:00,,7.600000001005828,8.08
2013-01-06 22:00:00,,7.62,8.08
2013-01-06 22:05:00,,7.62,8.1
2013-01-06 22:10:00,,7.64,8.14
2013-01-06 22:15:00,,7.669999998323619,8.179999998658895
2013-01-06 22:20:00,,7.65,8.14
2013-01-06 22:25:00,,7.64,8.12
2013-01-06 22:30:00,,7.67,8.1
2013-01-06 22:35:00,,7.669999999329447,8.180000015087426
2013-01-06 22:40:00,,7.650000001341105,8.630000001005829
2013-01-06 22:45:00,,7.67,8.66
2013-01-06 22:50:00,,7.68,8.54
2013-01-06 22:55:00,,7.67,8.73
2013-01-06 23:00:00,,7.620000002346933,8.730000001005829
2013-01-06 23:05:00,,7.64,8.76
2013-01-06 23:10:00,,7.65,8.76
2013-01-06 23:15:00,,7.65,8.59
2013-01-06 23:20:00,,7.640000000670551,8.580000005029142
2013-01-06 23:25:00,,7.650000001005829,8.729999994300305
2013-01-06 23:30:00,,7.69,8.56
2013-01-06 23:35:00,,7.65,8.73
2013-01-06 23:40:00,,7.67,8.89
2013-01-06 23:45:00,,7.649999999664723,8.890000002682209
2013-01-06 23:50:00,,7.62,8.97
2013-01-06 23:55:00,,7.71,8.92
2013-01-07 00:00:00,,7.71,8.92
2013-01-07 00:05:00,,7.759999996647239,8.879999998994172
2013-01-07 00:10:00,,7.710000002346932,8.849999999329448
2013-01-07 00:15:00,,7.73,8.83
2013-01-07 00:20:00,,7.62,8.83
2013-01-07 00:25:00,,7.6,8.85
2013-01-07 00:30:00,,7.599999996311962,8.860000001005828
2013-01-07 00:35:00,,7.49,8.89
2013-01-07 00:40:00,,7.46,8.88
2013-01-07 00:45:00,,7.53,8.88
2013-01-07 00:50:00,,7.639999994300306,8.87999999932945
2013-01-07 00:55:00,,7.580000003017485,8.86
2013-01-07 01:00:00,,7.61,8.86
2013-01-07 01:05:00,,7.65,8.85
2013-01-07 01:10:00,,7.73,8.82
2013-01-07 01:15:00,,7.72,8.830000002011657
2013-01-07 01:20:00,,7.71,8.89
2013-01-07 01:25:00,,7.71,9.0
2013-01-07 01:30:00,,7.68,9.02
2013-01-07 01:35:00,,7.679999999664724,9.14000000435859
2013-01-07 01:40:00,,7.669999999664724,9.270000003017485
2013-01-07 01:45:00,,7.65,9.36
2013-01-07 01:50:00,,7.65,9.47
2013-01-07 01:55:00,,7.67,9.57
2013-01-07 02:00:00,,7.679999999664723,9.610000001341104
2013-01-07 02:05:00,,7.68,9.65
2013-01-07 02:10:00,,7.71,9.74
2013-01-07 02:15:00,,7.68,9.74
2013-01-07 02:20:00,,7.570000002682209,9.610000005699694
2013-01-07 02:25:00,,7.540000003017485,9.78
2013-01-07 02:30:00,,7.6,9.78
2013-01-07 02:35:00,,7.79,9.78
2013-01-07 02:40:00,,7.55,9.78
2013-01-07 02:45:00,,7.639999994970858,9.78
2013-01-07 02:50:00,,7.58,9.78
2013-01-07 02:55:00,,7.69,9.77
2013-01-07 03:00:00,,7.72,9.74
2013-01-07 03:05:00,,7.759999999329448,9.740000002346934
2013-01-07 03:10:00,,7.779999998658895,9.809999999664724
2013-01-07 03:15:00,,7.76,9.8
2013-01-07 03:20:00,,7.65,9.81
2013-01-07 03:25:00,,7.64,9.74
2013-01-07 03:30:00,,7.709999996311962,9.770000000335276
2013-01-07 03:35:00,,7.67,9.78
2013-01-07 03:40:00,,7.69,9.8
2013-01-07 03:45:00,,7.64,9.78
2013-01-07 03:50:00,,7.620000000335277,9.779999999664724
2013-01-07 03:55:00,,7.609999999329448,9.770000000335276
2013-01-07 04:00:00,,7.58,9.78
2013-01-07 04:05:00,,7.57,9.78
2013-01-07 04:10:00,,7.61,9.77
2013-01-07 04:15:00,,7.639999998323619,9.77
2013-01-07 04:20:00,,7.62,9.77
2013-01-07 04:25:00,,7.62,9.78
2013-01-07 04:30:00,,7.61,9.78
2013-01-07 04:35:00,,7.61,9.78
2013-01-07 04:40:00,,7.609999999664724,9.78
2013-01-07 04:45:00,,7.6,9.78
2013-01-07 04:50:00,,7.55,9.77
2013-01-07 04:55:00,,7.6,9.77
2013-01-07 05:00:00,,7.43000000335276,9.770000000335276
2013-01-07 05:05:00,,7.36,9.78
2013-01-07 05:10:00,,7.44,9.77
2013-01-07 05:15:00,,7.47,9.77
2013-01-07 05:20:00,,7.489999999329448,9.750000000670552
2013-01-07 05:25:00,,7.49,9.769999999329448
2013-01-07 05:30:00,,7.49,9.75
2013-01-07 05:35:00,,7.53,9.75
2013-01-07 05:40:00,,7.55,9.74
2013-01-07 05:45:00,,7.53,9.729999998994172
2013-01-07 05:50:00,,7.51,9.7
2013-01-07 05:55:00,,7.57,9.71
2013-01-07 06:00:00,,7.5,9.71
2013-01-07 06:05:00,,7.579999996982515,9.259999997653066
2013-01-07 06:10:00,,7.570000000335276,9.189999996982516
2013-01-07 06:15:00,,7.57,9.1
2013-01-07 06:20:00,,7.57,9.0
2013-01-07 06:25:00,,7.58,8.93
2013-01-07 06:30:00,,7.5300000040233135,8.83000000167638
2013-01-07 06:35:00,,7.6,8.88
2013-01-07 06:40:00,,7.51,8.82
2013-01-07 06:45:00,,7.57,8.86
2013-01-07 06:50:00,,7.510000003352761,8.760000000670551
2013-01-07 06:55:00,,7.549999997317791,8.77999999832362
2013-01-07 07:00:00,,7.51,8.73
2013-01-07 07:05:00,,7.51,8.69
2013-01-07 07:10:00,,7.53,8.73
2013-01-07 07:15:00,,7.549999997653066,8.750000009052455
2013-01-07 07:20:00,,7.5,9.02
2013-01-07 07:25:00,,7.5,8.89
2013-01-07 07:30:00,,7.49,9.22
2013-01-07 07:35:00,,7.49,8.990000001005829
2013-01-07 07:40:00,,7.489999998994172,9.019999996982516
2013-01-07 07:45:00,,7.46,8.93
2013-01-07 07:50:00,,7.53,8.85
2013-01-07 07:55:00,,7.54,8.68
2013-01-07 08:00:00,,7.510000002011657,8.65000000435859
2013-01-07 08:05:00,,7.54,8.78
2013-01-07 08:10:00,,7.47,8.56
2013-01-07 08:15:00,,7.54,8.51
2013-01-07 08:20:00,,7.5100000003352765,8.589999998994172
2013-01-07 08:25:00,,7.489999999999999,8.560000007376075
2013-01-07 08:30:00,,7.47,8.78
2013-01-07 08:35:00,,7.44,8.68
2013-01-07 08:40:00,,7.49,8.66
2013-01-07 08:45:00,,7.529999996311964,8.760000001005828
2013-01-07 08:50:00,,7.46,8.79
2013-01-07 08:55:00,,7.51,8.55
2013-01-07 09:00:00,,7.54,8.65
2013-01-07 09:05:00,,7.500000001005829,8.550000003352762
2013-01-07 09:10:00,,7.490000000335276,8.649999997988344
2013-01-07 09:15:00,,7.49,8.59
2013-01-07 09:20:00,,7.51,8.56
2013-01-07 09:25:00,,7.55,8.55
2013-01-07 09:30:00,,7.579999998994172,8.520000001341105
2013-01-07 09:35:00,,7.58,8.56
2013-01-07 09:40:00,,7.54,8.63
2013-01-07 09:45:00,,7.57,8.59
2013-01-07 09:50:00,,7.570000001341104,8.610000000670551
2013-01-07 09:55:00,,7.60999999664724,8.63
2013-01-07 10:00:00,,7.55,8.63
2013-01-07 10:05:00,,7.6,8.66
2013-01-07 10:10:00,,7.65,8.65
2013-01-07 10:15:00,,7.669999999664723,8.66
2013-01-07 10:20:00,,7.68,8.66
2013-01-07 10:25:00,,7.65,8.75
2013-01-07 10:30:00,,7.72,8.78
2013-01-07 10:35:00,,7.68999999832362,8.8
2013-01-07 10:40:00,,7.610000005029142,8.799999998658896
2013-01-07 10:45:00,,7.68,8.76
2013-01-07 10:50:00,,7.61,8.72
2013-01-07 10:55:00,,7.55,8.71
2013-01-07 11:00:00,,7.470000001676381,8.689999998994171
2013-01-07 11:05:00,,7.44,8.66
2013-01-07 11:10:00,,7.26,8.66
2013-01-07 11:15:00,,7.35,8.68
2013-01-07 11:20:00,,7.369999997988344,8.720000001341106
2013-01-07 11:25:00,,7.330000004358589,8.760000002011656
2013-01-07 11:30:00,,7.42,8.82
2013-01-07 11:35:00,,7.44,8.88
2013-01-07 11:40:00,,7.51,8.93
2013-01-07 11:45:00,,7.460000001005827,9.030000006705524
2013-01-07 11:50:00,,7.44,9.23
2013-01-07 11:55:00,,7.43,9.39
2013-01-07 12:00:00,,7.44,9.48
2013-01-07 12:05:00,,7.400000001005829,9.700000001005828
2013-01-07 12:10:00,,7.390000002682209,9.730000000335275
2013-01-07 12:15:00,,7.46,9.74
2013-01-07 12:20:00,,7.46,9.7
2013-01-07 12:25:00,,7.42,9.75
2013-01-07 12:30:00,,7.489999999329448,9.769999999329448
2013-01-07 12:35:00,,7.54,9.75
2013-01-07 12:40:00,,7.65,9.47
2013-01-07 12:45:00,,7.57,9.61
2013-01-07 12:50:00,,7.639999991618097,9.73000000167638
2013-01-07 12:55:00,,7.460000008381902,9.779999999664724
2013-01-07 13:00:00,,7.53,9.77
2013-01-07 13:05:00,,7.57,9.78
2013-01-07 13:10:00,,7.54,9.77
2013-01-07 13:15:00,,7.550000001341105,9.77
2013-01-07 13:20:00,,7.6,9.77
2013-01-07 13:25:00,,7.62,9.77
2013-01-07 13:30:00,,7.64,9.77
2013-01-07 13:35:00,,7.669999998994172,9.77
2013-01-07 13:40:00,,7.670000001341104,9.77
2013-01-07 13:45:00,,7.71,9.77
2013-01-07 13:50:00,,7.72,9.77
2013-01-07 13:55:00,,7.79,9.75
2013-01-07 14:00:00,,7.80000000167638,9.77
2013-01-07 14:05:00,,7.86,9.77
2013-01-07 14:10:00,,7.89,9.77
2013-01-07 14:15:00,,7.93,9.77
2013-01-07 14:20:00,,7.9999999979883425,9.769999999329448
2013-01-07 14:25:00,,8.009999999664723,9.750000000670552
2013-01-07 14:30:00,,8.01,9.77
2013-01-07 14:35:00,,8.05,9.77
