# usr,tau,hsb,hlb,hbb,hsbb,hlwebb,tsr,qsr,zo,zot,zoq,Cd,Ch,Ce,L,zeta,dT_skinx,dq_skinx,dz_skin,Urf,Trf,Qrf,RHrf,UrfN,TrfN,QrfN,lw_net,sw_net,Le,rhoa,UN,U10,U10N,Cdn_10,Chn_10,Cen_10,hrain,Qs,Evap,T10,T10N,Q10,Q10N,RH10,P10,rhoa10,gust,wc_frac,Edis,Tm (UTC),Qnet,lowpass,Qnet_clean
0.1031414475637756,0.0127158242193062,18.275866083144184,58.048591530889325,22.41412501832498,21.735721914196976,1.361037842594562,-0.1414370686100489,-0.0001827598625008,1.5737766510660196e-05,0.00016,0.00016,0.0011587393798538,0.0016727181187613,0.001672718118761,-4.438166097353649,-2.253182909482073,0.4473495390985812,0.2744917722153341,0.0015141276317175,2.90442620228004,9.69658822684693,5.226330962667596,70.43471040017847,3.302674368179728,8.81618664488939,4.088707893656843,-100.9457525297952,0.0,2469559.975,1.2469759110511662,3.302674368179728,2.90442620228004,3.302674368179728,0.0008961381103107,0.0010843349766102,0.0010843349766102,0.0,9.134215084416496,0.0846203095396383,9.69658822684693,8.81618664488939,5.226330962667596,4.088707893656843,70.43471040017847,1015.79561665249,1.2468795091380076,0.8631984908846889,0.001065462456686,0.004162113026674,2013-05-02 08:00:00,-177.2702101438287,145.45044257861548,-177.2702101438287
0.0915945158001473,0.0098864292583536,18.852300754833152,54.103097296811455,22.70651514012467,22.074676716306385,1.3205225630509188,-0.1640337320165324,-0.0001914901838182,1.681776655861642e-05,0.00016,0.00016,0.0012246502656338,0.0017754294360303,0.0017754294360329,-3.06749409183654,-3.2599899789906024,0.4782982349600193,0.2916083457072511,0.001651678865774,2.46959457888644,9.186073071547604,5.093314867228536,71.02483944337747,2.8726426633904247,8.045571646318823,3.761912936191401,-100.79444335085488,0.0,2469834.4999999995,1.248930548102098,2.8726426633904247,2.46959457888644,2.8726426633904247,0.0009051075653886,0.0010897480251933,0.0010897480251933,0.0,9.048440766731124,0.0788600006472179,9.186073071547604,8.045571646318823,5.093314867228536,3.761912936191401,71.02483944337747,1015.49735059043,1.2488682451911903,0.8669919425202571,0.0006007848490747,0.0028594495732232,2013-05-02 09:00:00,-173.7498414024995,145.5957739120674,-173.7498414024995
0.0855801593139513,0.0085166892883844,20.373143359432056,52.63164409505743,24.120749532608794,23.506387864874903,1.3499031836983648,-0.1893556135429656,-0.0001989715850927,1.765795990170896e-05,0.00016,0.00016,0.0012772809941072,0.0018587709612612,0.0018587709612561,-2.355654759386854,-4.245104237007492,0.5034039887605153,0.3054910175936886,0.0017255347783639,2.22521078333023,8.662602751416534,4.981560325409019,71.97652998801418,2.633715998637121,7.245563663143589,3.492560299179837,-102.0379859762936,0.0,2470014.225,1.2513630638115096,2.633715998637121,2.22521078333023,2.633715998637121,0.0009117817136324,0.0010937584774041,0.0010937584774041,0.0,8.985629453440495,0.0767096467803568,8.662602751416534,7.245563663143589,4.981560325409019,3.492560299179837,71.97652998801418,1015.57387961643,1.2513672835202028,0.8845699178319265,0.0003802176209964,0.0022930950682191,2013-05-02 10:00:00,-175.0427734307831,146.75526871490155,-175.0427734307831
0.0934829745489862,0.0102095973627199,25.49105043974025,62.15996044649593,29.917066719961543,29.191490280581007,1.6118737812743662,-0.2167537786054076,-0.0002150547828098,1.6441863562882418e-05,0.00016,0.00016,0.0012531634367529,0.0018324012597018,0.0018324012596851,-2.474911552035932,-4.040548435669839,0.5158570938050532,0.3187868062521501,0.0016065677829004,2.46380956297885,8.402129070168435,4.817889473449603,70.83890061964084,2.904013640324884,6.801721070109689,3.230026059606689,-105.00457425403826,0.0,2469243.975,1.252175200220901,2.904013640324884,2.46380956297885,2.904013640324884,0.0009020376904695,0.0010878983933157,0.0010878983933157,0.0,9.16710895196309,0.0906252520500269,8.402129070168435,6.801721070109689,4.817889473449603,3.230026059606689,70.83890061964084,1015.29819297632,1.2523095675635512,0.950393190037684,0.0006319068837533,0.0030189255365861,2013-05-02 11:00:00,-192.6555851402744,148.87627135561237,-192.6555851402744
0.0904217790506304,0.0094643586827945,27.339029515382183,62.51842319363112,31.7888453786115,31.05936736824604,1.6633204843565967,-0.2400118040738305,-0.0002233236261223,1.6783508850205348e-05,0.00016,0.00016,0.0012842766989912,0.0018842276100134,0.0018842276099741,-2.107955606804243,-4.743932921415009,0.5316833024312566,0.3285606185003016,0.0016276436822102,2.32935044020198,8.036685174697729,4.7167117123532725,71.10205120496909,2.7751127650616003,6.186303468413415,2.994988258157126,-106.1375214632086,0.0,2469143.2499999995,1.2538743283139269,2.7751127650616003,2.32935044020198,2.7751127650616003,0.0009048300078097,0.0010895809229466,0.0010895809229466,0.0,9.160351626330504,0.0911515860803426,8.036685174697729,6.186303468413415,4.7167117123532725,2.994988258157126,71.10205120496909,1015.34918889454,1.2540772271588845,0.9697588728728536,0.0005071245690642,0.0027027404797873,2013-05-02 12:00:00,-195.9949741722219,151.82787825493162,-195.9949741722219
0.0883976416637444,0.0090320008598894,26.69475994638516,58.71951944082807,30.86815195119899,30.183989327459017,1.5822729488917082,-0.2393667468624766,-0.0002141464773107,1.7038815347122634e-05,0.00016,0.00016,0.0012943539422886,0.0018988525444502,0.0018988525444113,-2.02824853792752,-4.930362237666434,0.5280050875175685,0.3177943991039704,0.0016569549968587,2.261615004338569,7.624567021576088,4.647174314930729,72.04901708478322,2.7018943253642687,5.760289974238264,2.9793220854476967,-105.78165116535024,0.0,2470203.825,1.2557352609115209,2.7018943253642687,2.261615004338569,2.7018943253642687,0.0009068880640963,0.0010908193573425,0.0010908193573425,0.0,8.891329111122946,0.0855760435019895,7.624567021576088,5.760289974238264,4.647174314930729,2.9793220854476967,72.04901708478322,1015.31113099058,1.2559239295138251,0.9603107291887044,0.0004400392702967,0.0025186708237444,2013-05-02 13:00:00,-191.19593055256345,155.41112692595422,-191.19593055256345
0.0798024978544694,0.0072143629965326,24.52421662347956,54.04256068149212,28.36696868081576,27.737009327154087,1.4694363456192097,-0.2436738472415945,-0.0002184072634665,1.8616671752161447e-05,0.00016,0.00016,0.0013558056450641,0.0019877138141893,0.0019877138140916,-1.6237140913937131,-6.158719723505331,0.5464041405720079,0.3305744318430768,0.001774337799308,1.95585422381531,7.696791790326993,4.70267068474867,72.54283644851407,2.375488570313799,5.687150156186459,2.901409142610932,-107.73394632619542,29.81950944140912,2470051.75,1.25529645987205,2.375488570313799,1.9558542238153105,2.375488570313799,0.000919103695433,0.0010981413609026,0.0010981413609026,0.0,8.931044989236286,0.0787648349688914,7.696791790326993,5.687150156186459,4.70267068474867,2.901409142610932,72.54283644851407,1015.2301096312,1.255458380742675,0.9337002664913434,1e-05,0.0018040801366078,2013-05-02 14:00:00,-156.48121418975796,159.37379299965104,-156.48121418975796
0.0418230479560681,0.00190612403822,2.851934503505245,22.28160829801356,4.435686470864548,4.176055000805645,0.3468553191357746,-0.0547731721491867,-0.0001740520199544,3.699748255614063e-05,0.00016,0.00016,0.0015644118625916,0.0021537310392353,0.0021537310395814,-1.4936053381024064,-6.695209065538548,0.487074940664948,0.2945465618909302,0.002449002358515,0.929881030693054,11.391111539687962,5.621175000733277,67.61670013059607,1.1500179836642388,10.929851162947264,4.155433705377749,-107.3438668762508,198.41357705485763,2470126.8,1.2391747054819449,1.1500179836642388,0.929881030693054,1.1500179836642388,0.0010228138828826,0.0011584420147454,0.0011584420147454,0.0,8.960540834766515,0.0324735515087115,11.391111539687962,10.929851162947264,5.621175000733277,4.155433705377749,67.61670013059607,1015.33799019804,1.2385984862899129,0.5034086506148264,1e-05,0.0002368056917771,2013-05-02 15:00:00,65.93616737708803,163.42894225197716,65.93616737708803
0.003415459041717,1.3976415593511815e-05,-0.062557686961103,0.1329566112874127,-0.0532153576741668,-0.0547468870654679,-0.0015961178325201,0.0149410758128977,-1.290608668931018e-05,0.0004723981498333,0.00016,0.00016,1.0456318889051785e-05,1.1587325283320285e-05,1.1587323179050574e-05,0.0679442172548667,147.17955999829715,0.369233697902196,0.2137347187893286,0.0030950852732738,1.03712479522503,49.38403951430227,-23.88245602333292,-32.83749453902303,0.0835086953883918,12.202314430241069,8.235081776639255,-102.01788476781226,390.3208439538304,2471951.7,1.2201867292605657,0.0835086953883918,1.03712479522503,0.0835086953883918,0.0016127886420588,0.0014546708003932,0.0014546708003932,0.0,8.591384305366502,0.0001936299162458,49.38403951430227,12.202314430241069,-23.88245602333292,8.235081776639255,-32.83749453902303,1015.18744437924,1.1124935328417147,0.2,1e-05,1.1292231288794522e-07,2013-05-02 16:00:00,288.23256026169184,167.2760953753413,288.23256026169184
0.000784668780532,7.265301449171295e-07,-0.0032728391148816,0.0034249038782896,-0.0030345567501415,-0.0030736194328858,-0.0001136783202887,0.0034454963554923,-1.4650793253015251e-06,0.0021013107014248,0.00016,0.00016,6.305176183384226e-07,3.455414515229424e-07,3.4554141601557493e-07,0.0144459861488546,692.2338078520771,0.2580677843760722,0.14741057997504,0.0035369569952871,0.967733103885548,97.51400756763444,-27.9788619462253,-4.889068968827799,0.0162672349120674,11.761118486425516,8.484617307637478,-93.26556253257034,579.0035696818816,2472508.65,1.2049334310762532,0.0162672349120674,0.967733103885548,0.0162672349120674,0.0022314180658851,0.0017110648336164,0.0017110648336164,0.0,8.525064397144005,4.986698008859452e-06,97.51400756763444,11.761118486425516,-27.9788619462253,8.484617307637478,-4.889068968827799,1015.16457237222,0.9704814934978911,0.2,1e-05,1.146497587495449e-09,2013-05-02 17:00:00,485.7378550845478,170.6236046575313,485.7378550845478
