DN,C,S,T
735217.3298611111,32.150280000883754,28.33140378343494,10.84
735217.3333333334,32.190844776719814,28.3477622007767,10.87
735217.3368055555,32.23771465032173,28.37795952616759,10.89
735217.3402777778,32.22197067577974,28.354903838405953,10.9
735217.34375,32.178260262165026,28.34322555820174,10.86
735217.3472222222,32.24076113125215,28.380926332079067,10.89
735217.3506944445,32.28148477275048,28.420588830126935,10.89
735217.3541666666,32.27210056814165,28.388245951475948,10.92
735217.3576388889,32.26271408771943,28.402306353051898,10.89
735217.3611111111,32.27844149620324,28.417624601448697,10.89
735217.3645833334,32.22831982359256,28.392008276943432,10.86
735217.3680555555,32.190844776719814,28.386425081634457,10.82
735217.3715277778,32.21269904801425,28.40000007629406,10.83
735217.375,32.18461658950589,28.395834861390277,10.8
735217.3784722222,32.11922364380394,28.362960063685918,10.76
735217.3819444445,31.762842045726245,28.21505114791659,10.5
735217.3854166666,31.80548355394255,28.18737352148465,10.59
735217.3888888889,31.826786751207493,28.18510634429147,10.62
735217.3923611111,31.838973077527182,28.173915471922346,10.65
735217.3958333334,31.891010452419685,28.217126380077016,10.66
735217.3993055555,31.90624954850174,28.224321857071793,10.67
735217.4027777778,32.02628750285967,28.29536389129964,10.73
735217.40625,32.007775594168116,28.261837307377284,10.75
735217.4097222222,32.047852272175,28.293254903323223,10.76
735217.4131944445,32.12227947405333,28.319549084019844,10.82
735217.4166666666,32.14404527521405,28.340776381710054,10.82
735217.4201388889,32.069532514359466,28.28353928632902,10.8
735217.4236111111,32.05410253047734,28.276200251593576,10.79
735217.4270833334,31.814596594279113,28.08859640335805,10.73
735217.4305555555,31.936965623331236,28.185001541484286,10.76
735217.4340277778,31.955383573387504,28.21067786973053,10.75
735217.4375,31.778003127579055,28.075869539794553,10.7
735217.4409722222,31.802402605489334,28.09970721534359,10.7
735217.4444444445,31.678062373072432,27.985902349830557,10.69
735217.4479166666,31.79328670055416,28.090800897422902,10.7
735217.4513888889,31.781086013242344,28.101909327247792,10.67
735217.4548611111,31.775048465791922,28.09600623542698,10.67
735217.4583333334,31.750631789075932,28.033812671494793,10.72
735217.4618055555,31.717323277833664,28.024253762191712,10.69
735217.4652777778,31.62677055021307,27.95872224252839,10.66
735217.46875,31.304733029623964,27.6971884273585,10.59
735217.4722222222,30.711036813849816,27.19927271539609,10.48
735217.4756944445,29.27969683255232,25.967310091089466,10.25
735217.4791666666,28.853693388917854,25.572255470202215,10.22
735217.4826388889,28.051966368676045,24.886449321165003,10.08
735217.4861111111,27.457533526289957,24.346899809890495,10.02
735217.4895833334,25.450157578080926,22.547038110658107,9.78
735217.4930555555,26.098619731577738,23.133848586132313,9.85
735217.4965277778,25.099590804316747,22.231010950668203,9.74
735217.5,24.533457150085244,21.717645345194736,9.68
735217.5034722222,24.49466968027953,21.68600868829191,9.67
735217.5069444445,24.21363393520426,21.437137420790496,9.63
735217.5104166666,23.525863741734646,20.80543706078115,9.57
735217.5138888889,23.54889241235405,20.810402807680113,9.6
735217.5173611111,23.21289688505807,20.519600080516806,9.54
735217.5208333334,22.39370444262542,19.76679232212335,9.47
735217.5243055555,23.4978019327677,20.8013609054655,9.53
735217.5277777778,23.407759116741104,20.708314117602313,9.54
735217.53125,21.971584231886137,19.41900588773988,9.36
735217.5347222222,22.559248847233217,19.965588173272987,9.4
735217.5381944445,22.168656378366947,19.60410412863361,9.37
735217.5416666666,21.935350677165204,19.36779623476638,9.39
735217.5451388889,22.078957680887157,19.533693522109555,9.34
735217.5486111111,21.563255810566055,19.088599538030422,9.24
735217.5520833334,20.455341745224626,18.055149051327582,9.17
735217.5555555555,19.781634395947357,17.421833714551447,9.14
735217.5590277778,19.99468162800649,17.651306656593654,9.09
735217.5625,19.429445106998163,17.12691303544952,9.05
735217.5659722222,19.780220651138727,17.464409974175624,9.05
735217.5694444445,18.822457109085384,16.586306011104114,8.96
735217.5729166666,17.483106933404056,15.318284856067837,8.93
