Y,M,D,h,min,SAL
2013,8,21,23,40,33.1
2013,8,21,23,50,33.1
2013,8,22,0,0,33.1
2013,8,22,0,10,33.1
2013,8,22,0,20,33.1
2013,8,22,0,30,33.1
2013,8,22,0,40,33.1
2013,8,22,0,50,33.1
2013,8,22,1,0,33.1
2013,8,22,1,10,33.1
2013,8,22,1,20,33.1
2013,8,22,1,30,33
2013,8,22,1,40,33
2013,8,22,1,50,32.9
2013,8,22,2,0,32.9
2013,8,22,2,10,32.9
2013,8,22,2,20,32.9
2013,8,22,2,30,32.9
2013,8,22,2,40,32.9
2013,8,22,2,50,32.9
2013,8,22,3,0,32.9
2013,8,22,3,10,32.9
2013,8,22,3,20,32.9
2013,8,22,3,30,32.9
2013,8,22,3,40,32.9
2013,8,22,3,50,32.9
2013,8,22,4,0,33
2013,8,22,4,10,32.9
2013,8,22,4,20,33
2013,8,22,4,30,33
2013,8,22,4,40,33
2013,8,22,4,50,32.9
2013,8,22,5,0,32.9
2013,8,22,5,10,32.8
2013,8,22,5,20,32.8
2013,8,22,5,30,32.7
2013,8,22,5,40,32.7
2013,8,22,5,50,32.8
2013,8,22,6,0,32.7
2013,8,22,6,10,32.7
2013,8,22,6,20,32.7
2013,8,22,6,30,32.7
2013,8,22,6,40,32.7
2013,8,22,6,50,32.7
2013,8,22,7,0,32.7
2013,8,22,7,10,32.7
2013,8,22,7,20,32.7
2013,8,22,7,30,32.7
2013,8,22,7,40,32.7
2013,8,22,7,50,32.8
2013,8,22,8,0,32.8
2013,8,22,8,10,32.8
2013,8,22,8,20,32.8
2013,8,22,8,30,32.9
2013,8,22,8,40,32.9
2013,8,22,8,50,32.9
2013,8,22,9,0,32.9
2013,8,22,9,10,32.9
2013,8,22,9,20,32.9
2013,8,22,9,30,32.9
2013,8,22,9,40,33
2013,8,22,9,50,33
2013,8,22,10,0,33
2013,8,22,10,10,33
2013,8,22,10,20,33.1
2013,8,22,10,30,33.1
2013,8,22,10,40,33
2013,8,22,10,50,33.1
2013,8,22,11,0,33
2013,8,22,11,10,33
2013,8,22,11,20,33
2013,8,22,11,30,33.1
2013,8,22,11,40,33.1
2013,8,22,11,50,33.1
2013,8,22,12,0,33.1
2013,8,22,12,10,33.1
2013,8,22,12,20,33.2
2013,8,22,12,30,33.1
2013,8,22,12,40,33.1
2013,8,22,12,50,33.1
2013,8,22,13,0,33.1
2013,8,22,13,10,33.2
2013,8,22,13,20,33.1
2013,8,22,13,30,33.2
2013,8,22,13,40,33.2
2013,8,22,13,50,33.2
2013,8,22,14,0,33.2
2013,8,22,14,10,33.1
2013,8,22,14,20,33.1
2013,8,22,14,30,33.1
2013,8,22,14,40,33.1
2013,8,22,14,50,33.1
2013,8,22,15,0,33
2013,8,22,15,10,32.9
2013,8,22,15,20,32.9
2013,8,22,15,30,32.8
2013,8,22,15,40,32.8
2013,8,22,15,50,32.8
2013,8,22,16,0,32.8
2013,8,22,16,10,32.8
2013,8,22,16,20,32.8
2013,8,22,16,30,32.7
2013,8,22,16,40,32.7
2013,8,22,16,50,32.7
2013,8,22,17,0,32.8
2013,8,22,17,10,32.8
2013,8,22,17,20,32.8
2013,8,22,17,30,32.8
2013,8,22,17,40,32.8
2013,8,22,17,50,32.8
2013,8,22,18,0,32.8
2013,8,22,18,10,32.9
2013,8,22,18,20,32.8
2013,8,22,18,30,32.8
2013,8,22,18,40,32.8
2013,8,22,18,50,32.8
2013,8,22,19,0,32.8
2013,8,22,19,10,32.8
2013,8,22,19,20,32.9
2013,8,22,19,30,32.9
2013,8,22,19,40,32.9
2013,8,22,19,50,32.9
2013,8,22,20,0,32.9
2013,8,22,20,10,32.8
2013,8,22,20,20,32.9
2013,8,22,20,30,32.9
2013,8,22,20,40,32.9
2013,8,22,20,50,32.8
2013,8,22,21,0,32.8
2013,8,22,21,10,32.8
2013,8,22,21,20,32.8
2013,8,22,21,30,32.8
2013,8,22,21,40,99
2013,8,22,21,50,32.9
2013,8,22,22,0,32.9
2013,8,22,22,10,32.9
2013,8,22,22,20,32.9
2013,8,22,22,30,32.9
2013,8,22,22,40,32.9
2013,8,22,22,50,32.9
2013,8,22,23,0,32.9
2013,8,23,2,10,32.9
2013,8,23,2,20,32.9
2013,8,23,2,30,32.9
2013,8,23,2,40,32.9
2013,8,23,2,50,32.8
2013,8,23,3,0,32.9
2013,8,23,3,10,32.9
2013,8,23,3,20,32.9
2013,8,23,3,30,32.9
2013,8,23,3,40,32.9
2013,8,23,3,50,32.9
2013,8,23,4,0,32.9
2013,8,23,4,10,32.9
2013,8,23,4,20,32.9
2013,8,23,4,30,32.9
2013,8,23,4,40,32.9
2013,8,23,4,50,32.9
2013,8,23,5,0,32.9
2013,8,23,5,10,32.9
2013,8,23,5,20,32.9
2013,8,23,5,30,32.9
2013,8,23,5,40,32.9
2013,8,23,5,50,32.9
2013,8,23,6,0,32.9
2013,8,23,6,10,32.9
2013,8,23,6,20,32.9
2013,8,23,6,30,32.9
2013,8,23,6,40,32.9
2013,8,23,6,50,32.9
2013,8,23,7,0,32.9
2013,8,23,7,10,32.9
2013,8,23,7,20,32.9
2013,8,23,7,30,32.9
2013,8,23,7,40,32.9
2013,8,23,7,50,32.9
2013,8,23,8,0,32.9
2013,8,23,8,10,32.9
2013,8,23,8,20,32.9
2013,8,23,8,30,32.9
2013,8,23,8,40,32.9
2013,8,23,8,50,32.9
2013,8,23,9,0,32.9
2013,8,23,9,10,32.8
2013,8,23,9,20,32.9
2013,8,23,9,30,32.9
2013,8,23,9,40,32.9
2013,8,23,9,50,32.9
2013,8,23,10,0,32.9
2013,8,23,10,10,32.9
2013,8,23,10,20,32.9
2013,8,23,10,30,32.9
2013,8,23,10,40,32.9
2013,8,23,10,50,32.9
2013,8,23,11,0,32.9
2013,8,23,11,10,32.9
2013,8,23,11,20,32.9
2013,8,23,11,30,32.9
2013,8,23,11,40,32.9
2013,8,23,11,50,32.9
2013,8,23,12,0,33
2013,8,23,12,10,32.9
2013,8,23,12,20,32.9
2013,8,23,12,30,33
2013,8,23,12,40,32.9
2013,8,23,12,50,32.9
2013,8,23,13,0,32.9
2013,8,23,13,10,33
2013,8,23,13,20,32.9
2013,8,23,13,30,33
2013,8,23,13,40,33
2013,8,23,13,50,33
2013,8,23,14,0,32.9
2013,8,23,14,10,33
2013,8,23,14,20,33
2013,8,23,14,30,33
2013,8,23,14,40,33
2013,8,23,14,50,33
2013,8,23,15,0,32.9
2013,8,23,15,10,33
2013,8,23,15,20,32.9
2013,8,23,15,30,33
2013,8,23,15,40,32.9
2013,8,23,15,50,33
2013,8,23,16,0,32.9
2013,8,23,16,10,33
2013,8,23,16,20,33
2013,8,23,16,30,32.9
2013,8,23,16,40,32.9
2013,8,23,16,50,33
2013,8,23,17,0,33
2013,8,23,17,10,32.9
2013,8,23,17,20,32.9
2013,8,23,17,30,32.9
2013,8,23,17,40,33
2013,8,23,17,50,33
2013,8,23,18,0,32.9
2013,8,23,18,10,32.9
2013,8,23,18,20,32.9
2013,8,23,18,30,33.1
2013,8,23,18,40,32.9
2013,8,23,18,50,32.9
2013,8,23,19,0,32.8
2013,8,23,19,10,33
2013,8,23,19,20,32.9
2013,8,23,19,30,32.9
2013,8,23,19,40,32.9
2013,8,23,19,50,32.8
2013,8,23,20,0,32.8
2013,8,23,20,10,32.7
2013,8,23,20,20,32.7
2013,8,23,20,30,32.7
2013,8,23,20,40,32.7
2013,8,23,20,50,32.7
2013,8,23,21,0,32.7
2013,8,23,21,10,32.7
2013,8,23,21,20,32.7
2013,8,23,21,30,32.7
2013,8,23,21,40,32.7
2013,8,23,21,50,32.7
2013,8,23,22,0,32.7
2013,8,23,22,10,32.6
2013,8,23,22,20,32.6
2013,8,23,22,30,32.6
2013,8,23,22,40,32.6
2013,8,23,22,50,32.6
2013,8,23,23,0,32.6
2013,8,23,23,10,32.6
2013,8,23,23,20,32.6
2013,8,23,23,30,32.6
2013,8,23,23,40,32.6
2013,8,23,23,50,32.5
2013,8,24,0,0,32.5
2013,8,24,0,10,32.5
2013,8,24,0,20,32.5
2013,8,24,0,30,32.5
2013,8,24,0,40,32.5
2013,8,24,0,50,32.5
2013,8,24,1,0,32.5
2013,8,24,1,10,32.7
2013,8,24,1,20,32.6
2013,8,24,1,30,32.5
2013,8,24,1,40,32.5
2013,8,24,1,50,32.7
2013,8,24,2,0,32.7
2013,8,24,2,10,32.7
2013,8,24,2,20,32.7
2013,8,24,2,30,32.7
2013,8,24,2,40,32.7
2013,8,24,2,50,32.6
2013,8,24,3,0,32.7
2013,8,24,3,10,99
2013,8,24,3,20,32.7
2013,8,24,3,30,32.8
2013,8,24,3,40,32.6
2013,8,24,3,50,32.6
2013,8,24,4,0,32.8
2013,8,24,4,10,32.7
2013,8,24,4,20,32.6
2013,8,24,4,30,32.7
2013,8,24,4,40,32.7
2013,8,24,4,50,33
2013,8,24,5,0,33
2013,8,24,5,10,33
2013,8,24,5,20,32.8
2013,8,24,5,30,33
2013,8,24,5,40,33
2013,8,24,5,50,99
2013,8,24,6,0,33
2013,8,24,6,10,32.9
2013,8,24,6,20,32.9
2013,8,24,6,30,32.9
2013,8,24,6,40,32.9
2013,8,24,6,50,32.9
2013,8,24,7,0,32.9
2013,8,24,7,10,32.8
2013,8,24,7,20,32.7
2013,8,24,7,30,32.6
2013,8,24,7,40,33
2013,8,24,7,50,32.8
2013,8,24,8,0,32.6
2013,8,24,8,10,32.5
2013,8,24,8,20,32.6
2013,8,24,8,30,32.6
2013,8,24,8,40,32.6
2013,8,24,8,50,32.6
2013,8,24,9,0,32.6
2013,8,24,9,10,32.6
2013,8,24,9,20,32.5
2013,8,24,9,30,32.6
2013,8,24,9,40,32.6
2013,8,24,9,50,32.6
2013,8,24,10,0,32.6
2013,8,24,10,10,32.6
2013,8,24,10,20,32.6
2013,8,24,10,30,32.6
2013,8,24,10,40,32.7
2013,8,24,10,50,32.7
2013,8,24,11,0,32.6
2013,8,24,11,10,32.6
2013,8,24,11,20,32.6
2013,8,24,11,30,32.5
2013,8,24,11,40,32.5
2013,8,24,11,50,32.4
2013,8,24,12,0,32.4
2013,8,24,12,10,32.4
2013,8,24,12,20,32.4
2013,8,24,12,30,32.3
2013,8,24,12,40,32.3
2013,8,24,12,50,32.3
2013,8,24,13,0,32.3
2013,8,24,13,10,32.3
2013,8,24,13,20,32.4
2013,8,24,13,30,32.4
2013,8,24,13,40,32.4
2013,8,24,13,50,32.6
2013,8,24,14,0,32.7
2013,8,24,14,10,32.8
2013,8,24,14,20,32.6
2013,8,24,14,30,32.6
2013,8,24,14,40,99
2013,8,24,14,50,32.7
2013,8,24,15,0,32.8
2013,8,24,15,10,32.7
2013,8,24,15,20,32.8
2013,8,24,15,30,32.7
2013,8,24,15,40,32.7
2013,8,24,15,50,32.9
2013,8,24,16,0,32.9
2013,8,24,16,10,32.8
2013,8,24,16,20,32.8
2013,8,24,16,30,32.7
2013,8,24,16,40,32.8
2013,8,24,16,50,32.8
2013,8,24,17,0,32.8
2013,8,24,17,10,32.9
2013,8,24,17,20,32.8
2013,8,24,17,30,32.8
2013,8,24,17,40,32.9
2013,8,24,17,50,32.8
2013,8,24,18,0,32.9
2013,8,24,18,10,33.1
2013,8,24,18,20,33
2013,8,24,18,30,33
2013,8,24,18,40,33
2013,8,24,18,50,33
2013,8,24,19,0,33.1
2013,8,24,19,10,33
2013,8,24,19,20,33.1
2013,8,24,19,30,33.1
2013,8,24,19,40,33.1
2013,8,24,19,50,33
2013,8,24,20,0,32.9
2013,8,24,20,10,33
2013,8,24,20,20,32.6
2013,8,24,20,30,32.3
2013,8,24,20,40,32.4
2013,8,24,20,50,32.4
2013,8,24,21,0,32.3
2013,8,24,21,10,32.5
2013,8,24,21,20,32.1
2013,8,24,21,30,32.5
2013,8,24,21,40,32.4
2013,8,24,21,50,32.5
2013,8,24,22,0,32.6
2013,8,24,22,10,32.5
2013,8,24,22,20,32.6
2013,8,24,22,30,32.5
2013,8,24,22,40,32.7
2013,8,24,22,50,32.8
2013,8,24,23,0,32.6
2013,8,24,23,10,32.7
2013,8,24,23,20,32.8
2013,8,24,23,30,32.8
2013,8,24,23,40,32.5
2013,8,24,23,50,32.8
2013,8,25,0,0,32.6
2013,8,25,0,10,32.7
2013,8,25,0,20,32.9
2013,8,25,0,30,32.8
2013,8,25,0,40,32.8
2013,8,25,0,50,32.7
2013,8,25,1,0,32.8
2013,8,25,1,10,32.7
2013,8,25,1,20,32.7
2013,8,25,1,30,32.6
2013,8,25,1,40,32.9
2013,8,25,1,50,32.8
2013,8,25,2,0,33.1
2013,8,25,2,10,32.8
2013,8,25,2,20,32.9
2013,8,25,2,30,32.9
2013,8,25,2,40,32.9
2013,8,25,2,50,32.8
2013,8,25,3,0,32.9
2013,8,25,3,10,32.9
2013,8,25,3,20,32.9
2013,8,25,3,30,33
2013,8,25,3,40,32.9
2013,8,25,3,50,32.9
2013,8,25,4,0,33
2013,8,25,4,10,32.8
2013,8,25,4,20,33
2013,8,25,4,30,33
2013,8,25,4,40,33
2013,8,25,4,50,32.9
2013,8,25,5,0,32.9
2013,8,25,5,10,33
2013,8,25,5,20,32.9
2013,8,25,5,30,33
2013,8,25,5,40,33
2013,8,25,5,50,32.9
2013,8,25,6,0,33
2013,8,25,6,10,33
2013,8,25,6,20,33.1
2013,8,25,6,30,33.1
2013,8,25,6,40,33.3
2013,8,25,6,50,33.2
2013,8,25,7,0,33.2
2013,8,25,7,10,33.3
2013,8,25,7,20,33.2
2013,8,25,7,30,33.2
2013,8,25,7,40,33.2
2013,8,25,7,50,33
2013,8,25,8,0,32.9
2013,8,25,8,10,32.7
2013,8,25,8,20,32.6
2013,8,25,8,30,32.6
2013,8,25,8,40,32.7
2013,8,25,8,50,32.7
2013,8,25,9,0,32.6
2013,8,25,9,10,32.6
2013,8,25,9,20,32.6
2013,8,25,9,30,32.6
2013,8,25,9,40,32.6
2013,8,25,9,50,32.6
2013,8,25,10,0,32.6
2013,8,25,10,10,32.6
2013,8,25,10,20,32.7
2013,8,25,10,30,32.7
2013,8,25,10,40,32.7
2013,8,25,10,50,32.6
2013,8,25,11,0,32.7
2013,8,25,11,10,32.7
2013,8,25,11,20,32.7
2013,8,25,11,30,32.7
2013,8,25,11,40,32.7
2013,8,25,11,50,32.8
2013,8,25,12,0,32.8
2013,8,25,12,10,32.8
2013,8,25,12,20,32.8
2013,8,25,12,30,32.9
2013,8,25,12,40,32.9
2013,8,25,12,50,33.1
2013,8,25,13,0,33.1
2013,8,25,13,10,33.1
2013,8,25,13,20,33.1
2013,8,25,13,30,33.1
2013,8,25,13,40,33
2013,8,25,13,50,33.1
2013,8,25,14,0,33
2013,8,25,14,10,33.1
2013,8,25,14,20,33.1
2013,8,25,14,30,33.1
2013,8,25,14,40,33.1
2013,8,25,14,50,33.1
2013,8,25,15,0,33.2
2013,8,25,15,10,33.2
2013,8,25,15,20,33.2
2013,8,25,15,30,33.3
2013,8,25,15,40,33.3
2013,8,25,15,50,33.3
2013,8,25,16,0,33.3
2013,8,25,16,10,33.3
2013,8,25,16,20,33.3
2013,8,25,16,30,33.3
2013,8,25,16,40,33.3
2013,8,25,16,50,33.3
2013,8,25,17,0,33.3
2013,8,25,17,10,33.3
2013,8,25,17,20,33.3
2013,8,25,17,30,33.3
2013,8,25,17,40,33.3
2013,8,25,17,50,33.3
2013,8,25,18,0,33.3
2013,8,25,18,10,33.3
2013,8,25,18,20,33.3
2013,8,25,18,30,33.3
2013,8,25,18,40,33.3
2013,8,25,18,50,33.3
2013,8,25,19,0,33.3
2013,8,25,19,10,33.3
2013,8,25,19,20,33.3
2013,8,25,19,30,33.4
2013,8,25,19,40,33.4
2013,8,25,19,50,32.9
2013,8,25,20,0,32.9
2013,8,25,20,10,32.9
2013,8,25,20,20,32.9
2013,8,25,20,30,32.9
2013,8,25,20,40,32.9
2013,8,25,20,50,32.9
2013,8,25,21,0,32.8
2013,8,25,21,10,32.9
2013,8,25,21,20,32.9
2013,8,25,21,30,33
2013,8,25,21,40,32.9
2013,8,25,21,50,33
2013,8,25,22,0,33
2013,8,25,22,10,33.1
2013,8,25,22,20,33.1
2013,8,25,22,30,33.4
2013,8,25,22,40,33.1
2013,8,25,22,50,33.2
2013,8,25,23,0,33.1
2013,8,25,23,10,33.1
2013,8,25,23,20,33.1
2013,8,25,23,30,33.1
2013,8,25,23,40,33.2
2013,8,25,23,50,33.5
2013,8,26,0,0,33.1
2013,8,26,0,10,33.1
2013,8,26,0,20,33.2
2013,8,26,0,30,33.2
2013,8,26,0,40,33.3
2013,8,26,0,50,33.3
2013,8,26,1,0,33.1
2013,8,26,1,10,33.2
2013,8,26,1,20,33.1
2013,8,26,1,30,33.2
2013,8,26,1,40,33.3
2013,8,26,1,50,33.3
2013,8,26,2,0,33.3
2013,8,26,2,10,33.3
2013,8,26,2,20,33.3
2013,8,26,2,30,33.3
2013,8,26,2,40,33.3
2013,8,26,2,50,33.3
2013,8,26,3,0,33.3
2013,8,26,3,10,33.3
2013,8,26,3,20,33.2
2013,8,26,3,30,33.3
2013,8,26,3,40,33.3
2013,8,26,3,50,33.3
2013,8,26,4,0,33.3
2013,8,26,4,10,33.3
2013,8,26,4,20,33.3
2013,8,26,4,30,33.3
2013,8,26,4,40,33.3
2013,8,26,4,50,33.3
2013,8,26,5,0,33.3
2013,8,26,5,10,33.3
2013,8,26,5,20,33.3
2013,8,26,5,30,33.3
2013,8,26,5,40,33.3
2013,8,26,5,50,33.2
2013,8,26,6,0,33.2
2013,8,26,6,10,33.1
2013,8,26,6,20,33.1
2013,8,26,6,30,33.1
2013,8,26,6,40,33
2013,8,26,6,50,32.9
2013,8,26,7,0,32.9
2013,8,26,7,10,32.8
2013,8,26,7,20,32.9
2013,8,26,7,30,32.9
2013,8,26,7,40,32.9
2013,8,26,7,50,32.9
2013,8,26,8,0,32.9
2013,8,26,8,10,32.9
2013,8,26,8,20,33
2013,8,26,8,30,32.9
2013,8,26,8,40,32.9
2013,8,26,8,50,32.9
2013,8,26,9,0,32.9
2013,8,26,9,10,32.9
2013,8,26,9,20,33
2013,8,26,9,30,33
2013,8,26,9,40,33
2013,8,26,9,50,33
2013,8,26,10,0,33.1
2013,8,26,10,10,33
2013,8,26,10,20,33
2013,8,26,10,30,32.9
2013,8,26,10,40,32.9
2013,8,26,10,50,32.9
2013,8,26,11,0,33
2013,8,26,11,10,33
2013,8,26,11,20,33
2013,8,26,11,30,33
2013,8,26,11,40,33
2013,8,26,11,50,33.1
2013,8,26,12,0,33.1
2013,8,26,12,10,33.1
2013,8,26,12,20,33
2013,8,26,12,30,33.1
2013,8,26,12,40,33.1
2013,8,26,12,50,33.1
2013,8,26,13,0,33.1
2013,8,26,13,10,33.1
2013,8,26,13,20,33.1
2013,8,26,13,30,33.1
2013,8,26,13,40,33.1
2013,8,26,13,50,99
2013,8,26,14,0,33.2
2013,8,26,14,10,33.2
2013,8,26,14,20,33.2
2013,8,26,14,30,33.2
2013,8,26,14,40,33.2
2013,8,26,14,50,33.2
2013,8,26,15,0,33.2
2013,8,26,15,10,33.2
2013,8,26,15,20,33.2
2013,8,26,15,30,33.2
2013,8,26,15,40,33.2
2013,8,26,15,50,33.2
2013,8,26,16,0,33.2
2013,8,26,16,10,33.2
2013,8,26,16,20,33.1
2013,8,26,16,30,33.1
2013,8,26,16,40,33.1
2013,8,26,16,50,33.1
2013,8,26,17,0,33.1
2013,8,26,17,10,33
2013,8,26,17,20,33
2013,8,26,17,30,33
2013,8,26,17,40,33
2013,8,26,17,50,33
2013,8,26,18,0,32.9
2013,8,26,18,10,32.9
2013,8,26,18,20,32.9
2013,8,26,18,30,32.8
2013,8,26,18,40,32.9
2013,8,26,18,50,32.7
2013,8,26,19,0,32.7
2013,8,26,19,10,32.7
2013,8,26,19,20,99
2013,8,26,19,30,32.7
2013,8,26,19,40,32.7
2013,8,26,19,50,32.7
2013,8,26,20,0,32.7
2013,8,26,20,10,32.7
2013,8,26,20,20,32.7
2013,8,26,20,30,32.7
2013,8,26,20,40,32.7
2013,8,26,20,50,32.7
2013,8,26,21,0,32.7
2013,8,26,21,10,32.7
2013,8,26,21,20,32.7
2013,8,26,21,30,32.7
2013,8,26,21,40,32.7
2013,8,26,21,50,32.7
2013,8,26,22,0,32.7
2013,8,26,22,10,32.7
2013,8,26,22,20,32.7
2013,8,26,22,30,32.7
2013,8,26,22,40,32.7
2013,8,26,22,50,32.7
2013,8,26,23,0,32.7
2013,8,26,23,10,32.7
2013,8,26,23,20,32.7
2013,8,26,23,30,32.7
2013,8,26,23,40,32.7
2013,8,26,23,50,32.7
2013,8,27,0,0,32.7
2013,8,27,0,10,32.7
2013,8,27,0,20,32.7
2013,8,27,0,30,32.7
2013,8,27,0,40,32.7
2013,8,27,0,50,32.7
2013,8,27,1,0,32.7
2013,8,27,1,10,32.7
2013,8,27,1,20,32.7
2013,8,27,1,30,32.7
2013,8,27,1,40,32.7
2013,8,27,1,50,32.8
2013,8,27,2,0,32.8
2013,8,27,2,10,32.8
2013,8,27,2,20,32.8
2013,8,27,2,30,32.8
2013,8,27,2,40,32.8
2013,8,27,2,50,32.8
2013,8,27,3,0,32.8
2013,8,27,3,10,32.8
2013,8,27,3,20,32.8
2013,8,27,3,30,32.8
2013,8,27,3,40,32.8
2013,8,27,3,50,32.8
2013,8,27,4,0,32.7
2013,8,27,4,10,32.7
2013,8,27,4,20,32.7
2013,8,27,4,30,32.7
2013,8,27,4,40,32.7
2013,8,27,4,50,32.7
2013,8,27,5,0,32.7
2013,8,27,5,10,32.8
2013,8,27,5,20,32.8
2013,8,27,5,30,32.8
2013,8,27,5,40,32.8
2013,8,27,5,50,32.8
2013,8,27,6,0,32.8
2013,8,27,6,10,32.8
2013,8,27,6,20,32.8
2013,8,27,6,30,32.8
2013,8,27,6,40,32.8
2013,8,27,6,50,32.8
2013,8,27,7,0,32.8
2013,8,27,7,10,32.8
2013,8,27,7,20,32.8
2013,8,27,7,30,32.8
2013,8,27,7,40,32.7
2013,8,27,7,50,32.7
2013,8,27,8,0,32.7
2013,8,27,8,10,32.7
2013,8,27,8,20,32.7
2013,8,27,8,30,32.8
2013,8,27,8,40,32.7
2013,8,27,8,50,32.7
2013,8,27,9,0,32.7
2013,8,27,9,10,32.7
2013,8,27,9,20,32.7
2013,8,27,9,30,32.7
2013,8,27,9,40,32.7
2013,8,27,9,50,32.6
2013,8,27,10,0,32.7
2013,8,27,10,10,32.7
2013,8,27,10,20,32.6
2013,8,27,10,30,32.6
2013,8,27,10,40,32.6
2013,8,27,10,50,32.6
2013,8,27,11,0,32.6
2013,8,27,11,10,99
2013,8,27,11,20,32.6
2013,8,27,11,30,32.6
2013,8,27,11,40,32.6
2013,8,27,11,50,32.6
2013,8,27,12,0,32.6
2013,8,27,12,10,32.6
2013,8,27,12,20,32.6
2013,8,27,12,30,32.6
2013,8,27,12,40,32.6
2013,8,27,12,50,32.6
2013,8,27,13,0,32.6
2013,8,27,13,10,32.6
2013,8,27,13,20,32.6
2013,8,27,13,30,32.6
2013,8,27,13,40,32.6
2013,8,27,13,50,32.7
2013,8,27,14,0,32.7
2013,8,27,14,10,32.7
2013,8,27,14,20,32.7
2013,8,27,14,30,32.7
2013,8,27,14,40,32.7
2013,8,27,14,50,32.7
2013,8,27,15,0,32.7
2013,8,27,15,10,32.7
2013,8,27,15,20,32.7
2013,8,27,15,30,32.7
2013,8,27,15,40,32.7
2013,8,27,15,50,32.7
2013,8,27,16,0,32.7
2013,8,27,16,10,32.8
2013,8,27,16,20,32.8
2013,8,27,16,30,32.8
2013,8,27,16,40,32.7
2013,8,27,16,50,32.8
2013,8,27,17,0,32.7
2013,8,27,17,10,32.7
2013,8,27,17,20,32.8
2013,8,27,17,30,32.8
2013,8,27,17,40,32.6
2013,8,27,17,50,32.7
2013,8,27,18,0,32.7
2013,8,27,18,10,32.6
2013,8,27,18,20,32.5
2013,8,27,18,30,32.6
2013,8,27,18,40,32.6
2013,8,27,18,50,32.6
2013,8,27,19,0,32.6
2013,8,27,19,10,32.5
2013,8,27,19,20,32.5
2013,8,27,19,30,32.6
2013,8,27,19,40,32.6
2013,8,27,19,50,32.6
2013,8,27,20,0,32.6
2013,8,27,20,10,32.6
2013,8,27,20,20,32.6
2013,8,27,20,30,32.7
2013,8,27,20,40,32.6
2013,8,27,20,50,32.7
2013,8,27,21,0,32.7
2013,8,27,21,10,32.7
2013,8,27,21,20,32.6
2013,8,27,21,30,32.6
2013,8,27,21,40,32.6
2013,8,27,21,50,32.7
2013,8,27,22,0,32.7
2013,8,27,22,10,32.5
2013,8,27,22,20,32.5
2013,8,27,22,30,32.5
2013,8,27,22,40,32.5
2013,8,27,22,50,32.4
2013,8,27,23,0,32.3
2013,8,27,23,10,32.4
2013,8,27,23,20,32.3
2013,8,27,23,30,32.3
2013,8,27,23,40,32.2
2013,8,27,23,50,32.2
2013,8,28,0,0,32.3
2013,8,28,0,10,32.3
2013,8,28,0,20,32.2
2013,8,28,0,30,32.2
2013,8,28,0,40,32.2
2013,8,28,0,50,32.3
2013,8,28,1,0,32.3
2013,8,28,1,10,32.2
2013,8,28,1,20,32.2
2013,8,28,1,30,32.2
2013,8,28,1,40,32.3
2013,8,28,1,50,32.2
2013,8,28,2,0,32.3
2013,8,28,2,10,32.3
2013,8,28,2,20,32.2
2013,8,28,2,30,32.3
2013,8,28,2,40,32.3
2013,8,28,2,50,32.3
2013,8,28,3,0,32.3
2013,8,28,3,10,32.3
2013,8,28,3,20,32.3
2013,8,28,3,30,32.3
2013,8,28,3,40,32.4
2013,8,28,3,50,32.4
2013,8,28,4,0,32.4
2013,8,28,4,10,32.4
2013,8,28,4,20,32.4
2013,8,28,4,30,32.4
2013,8,28,4,40,32.4
2013,8,28,4,50,32.4
2013,8,28,5,0,32.4
2013,8,28,5,10,32.4
2013,8,28,5,20,32.4
2013,8,28,5,30,32.4
2013,8,28,5,40,32.4
2013,8,28,5,50,32.4
2013,8,28,6,0,32.4
2013,8,28,6,10,32.4
2013,8,28,6,20,32.4
2013,8,28,6,30,32.4
2013,8,28,6,40,32.4
2013,8,28,6,50,32.4
2013,8,28,7,0,32.4
2013,8,28,7,10,32.4
2013,8,28,7,20,32.4
2013,8,28,7,30,32.4
2013,8,28,7,40,32.4
2013,8,28,7,50,32.5
2013,8,28,8,0,32.5
2013,8,28,8,10,32.5
2013,8,28,8,20,32.4
2013,8,28,8,30,32.4
2013,8,28,8,40,32.4
2013,8,28,8,50,32.4
2013,8,28,9,0,32.3
2013,8,28,9,10,32.3
2013,8,28,9,20,32.3
2013,8,28,9,30,32.3
2013,8,28,9,40,32.2
2013,8,28,9,50,32.2
2013,8,28,10,0,32.2
2013,8,28,10,10,32.2
2013,8,28,10,20,32.2
2013,8,28,10,30,32.2
2013,8,28,10,40,32.2
2013,8,28,10,50,32.2
2013,8,28,11,0,32.2
2013,8,28,11,10,32.2
2013,8,28,11,20,32.3
2013,8,28,11,30,32.3
2013,8,28,11,40,32.3
2013,8,28,11,50,32.3
2013,8,28,12,0,32.3
2013,8,28,12,10,32.3
2013,8,28,12,20,32.3
2013,8,28,12,30,32.3
2013,8,28,12,40,32.3
2013,8,28,12,50,32.2
2013,8,28,13,0,32.2
2013,8,28,13,10,32.2
2013,8,28,13,20,32.1
2013,8,28,13,30,32.1
2013,8,28,13,40,32.1
2013,8,28,13,50,32.2
2013,8,28,14,0,32.1
2013,8,28,14,10,32.1
2013,8,28,14,20,32.1
2013,8,28,14,30,32.1
2013,8,28,14,40,32.1
2013,8,28,14,50,32.1
2013,8,28,15,0,32
2013,8,28,15,10,32
2013,8,28,15,20,32
2013,8,28,15,30,32
2013,8,28,15,40,32
2013,8,28,15,50,32
2013,8,28,16,0,32
