DN,C,S,T
735538.5555555556,22.26940087673266,19.419369769398525,9.889999999329449
735538.5590277779,22.420023871696195,19.57391120961291,9.869999999664723
735538.5625,22.379805887738975,19.540901826237597,9.86
735538.5659722222,22.53928091842973,19.693295447502408,9.86
735538.5694444445,23.09158946624217,20.227662616282487,9.85
735538.5729166667,23.38736129130375,20.52288755569341,9.829999999664725
735538.5763888889,23.904027541182572,21.02591345564929,9.82
735538.5798611111,24.730341100382084,21.830113764501796,9.81
735538.5833333334,25.064381254353584,22.166079332483847,9.79
735538.5868055556,25.641983680952457,22.746280753951037,9.759999999999998
735538.5902777779,25.981145431415527,23.07690527750125,9.759999999329446
735538.59375,26.68757048115287,23.780499359451184,9.74
735538.5972222222,27.289750448614715,24.398290354311815,9.7
735538.6006944445,27.090008424121866,24.21536018630585,9.68
735538.6041666667,28.159270462878325,25.3184715044171,9.60999999832362
735538.6076388889,28.855077661038358,26.044737402284394,9.56
735538.6111111111,28.911751926424603,26.13018513262532,9.52
735538.6145833334,29.93414413799764,27.21171322849952,9.44
735538.6180555556,30.077599628455154,27.370938909213677,9.42
735538.6215277779,30.0907701823535,27.384168895100846,9.419999999664725
735538.625,30.183058794657526,27.484559828206738,9.41
735538.6284722222,30.244268334346707,27.54609999022008,9.41
735538.6319444445,30.2735851507113,27.583273440215343,9.4
735538.6354166667,30.28963170657327,27.591719711021653,9.409999999664723
735538.6388888889,30.327072196872198,27.63708622767273,9.4
735538.6423611111,30.351345722815292,27.66151200018141,9.4
735538.6458333334,30.348568709245278,27.65100415300506,9.41
735538.6493055556,30.348568710059084,27.651004154082663,9.409999999664723
735538.6527777779,30.372841497086696,27.683144900903375,9.400000000335277
735538.65625,30.3243979434188,27.626688931742567,9.41
735538.6597222222,30.335197750245804,27.63755294523732,9.41
735538.6631944445,30.37284149871089,27.667708035312018,9.42
735538.6666666667,30.370167418911276,27.665018292175947,9.42
735538.6701388889,30.39176547832176,27.686743817209475,9.42
735538.6736111111,30.399787451749663,27.679375263501733,9.44
735538.6770833334,30.429611973445095,27.709363640742314,9.44
735538.6805555556,30.416036823907515,27.672567621716592,9.469999999329447
735538.6840277779,30.462109069039165,27.734312310268294,9.450000000670553
735538.6875,30.434959692714834,27.691579373247432,9.47
735538.6909722222,30.440410213701274,27.697055806019875,9.47
735538.6944444445,30.424161374226532,27.68073012891218,9.47
735538.6979166667,30.464885656626073,27.713927101644924,9.480000001005829
735538.7013888889,30.47023312819177,27.696148577223624,9.51
735538.7048611111,30.481133629333208,27.70709053262121,9.51
735538.7083333334,30.478459935659227,27.69669424633541,9.52
735538.7118055556,30.47023312919507,27.696148578230783,9.51
735538.7152777779,30.500157724400484,27.72618830133748,9.510000000335276
735538.71875,30.497484095668717,27.71578648281807,9.52
735538.7222222222,30.494707625380016,27.71299997212427,9.52
735538.7256944445,30.502934175618993,27.721256375983838,9.52
735538.7291666667,30.52206057511823,27.74817806169157,9.510000000670553
735538.7326388889,30.508384218072393,27.71900898009343,9.53
735538.7361111111,30.522060575576763,27.73273215979864,9.53
735538.7395833334,30.513834223178375,27.724477539444457,9.53
735538.7430555556,30.511160640425285,27.7063687361569,9.549999999329449
735538.7465277779,30.51116064079073,27.721794837718708,9.53
735538.75,30.522060575576763,27.73273215979864,9.53
735538.7534722222,30.486583822676756,27.704846997887763,9.52
735538.7569444445,30.494707625380016,27.71299997212427,9.52
735538.7604166667,30.43228583801426,27.62728426591092,9.550000000670552
735538.7638888889,30.43773637813213,27.61737719966058,9.57
735538.7673611111,30.43773637813213,27.586675626108825,9.61
735538.7708333334,30.47023312819177,27.665328816700427,9.55
735538.7743055556,30.48113362960903,27.668559008814402,9.559999998658895
735538.7777777779,30.489360321025565,27.707633431979914,9.519999999664723
735538.78125,30.47023312819177,27.696148577223624,9.51
735538.7847222222,30.473009685468462,27.691224803410876,9.52
735538.7881944445,30.453984925867417,27.66443206531569,9.53
735538.7916666667,30.453984925501935,27.66443206546544,9.529999999329446
735538.7951388889,30.443084039823688,27.66889864795016,9.51
735538.7986111111,30.453984925867417,27.67213413342665,9.52
735538.8020833334,30.432285837831518,27.64266596975001,9.53
735538.8055555556,30.437736377404597,27.64813313485971,9.529999999664723
735538.8090277779,30.416036822635217,27.63405959553234,9.52
735538.8125,30.424161374226532,27.642210652007073,9.52
735538.8159722222,30.405238229839718,27.615537907450797,9.53
735538.8194444445,30.421487480850885,27.631835084038038,9.53
735538.8229166667,30.44308403710655,27.638109459432673,9.550000000335277
735538.8263888889,30.36204226626621,27.549212338285546,9.56
735538.8298611111,30.33252352791657,27.511986204039683,9.57
735538.8333333334,30.32172367968147,27.5011709836963,9.57
735538.8368055556,30.300329195971077,27.479747649841244,9.570000000670552
735538.8402777779,30.26556172870608,27.42967694486805,9.59
735538.84375,30.238919160667454,27.403020690732546,9.59
735538.8472222222,30.109187876848512,27.26568840491396,9.6
735538.8506944445,30.001760166451444,27.15833399729346,9.6
735538.8541666667,29.836049232282647,26.970346163423844,9.630000000335276
735538.8576388889,29.637327065922044,26.764785045045592,9.64
735538.8611111111,29.549366007416154,26.654955800150855,9.67
735538.8645833334,29.39760205145031,26.49664697107555,9.68
735538.8680555556,29.52938153568601,26.612902189723965,9.700000000335276
735538.8715277779,29.21628581347422,26.294592584531276,9.710000000335278
735538.875,29.1580243955894,26.229508184838515,9.72
735538.8784722222,28.880990461884792,25.94053624163734,9.74
735538.8819444445,28.58999959911985,25.6242462675205,9.78
735538.8854166667,28.40084619430657,25.430499116848072,9.79000000067055
735538.8888888889,28.203616126547526,25.222084563704975,9.81
735538.8923611111,27.623157436466663,24.62393980466738,9.85
735538.8958333334,27.261022411203317,24.25556556028307,9.87
735538.8993055556,26.754433585480257,23.740643651644728,9.900000001005829
735538.9027777779,26.457951105411606,23.432187286628153,9.930000000335276
735538.90625,26.093791793830164,23.07168418111593,9.94
735538.9097222222,25.835784863495764,22.808636724126778,9.96
735538.9131944445,26.2700147137218,23.249348058975446,9.93
735538.9166666667,26.04482032080216,23.024123007702208,9.940000000670551
735538.9201388889,25.676818556588398,22.65457230777988,9.96
735538.9236111111,25.917583579087335,22.88796030976031,9.96
735538.9270833334,25.402882017021838,22.377011482414723,9.98
735538.9305555556,25.189872565128372,22.171156047082548,9.98
735538.9340277779,25.06789900323595,22.05337768974434,9.980000001341104
735538.9375,24.582215954171495,21.56131135020622,10.02
735538.9409722222,24.310744654506355,21.306241215557453,10.01
735538.9444444445,23.969844388707113,20.955857789241648,10.05
735538.9479166667,23.440524218721603,20.432512994129734,10.080000001005828
735538.9513888889,23.615831299944595,20.582942480902872,10.11
735538.9548611111,23.095018633445942,20.086356771844855,10.11
735538.9583333334,22.96900267437879,19.960909691799074,10.12
735538.9618055556,22.74508414878392,19.742586569255923,10.130000001005829
735538.9652777779,22.51237960108248,19.50556569696376,10.159999998994172
735538.96875,21.40198969307139,18.471300487423424,10.13
735538.9722222222,20.848605737817497,17.93044549380617,10.17
735538.9756944445,20.680084452999985,17.762471233792223,10.19
735538.9791666667,20.546965842883544,17.632827745375295,10.200000001005828
735538.9826388889,21.1135861385753,18.149551207413957,10.23
735538.9861111111,20.879740684640076,17.92517716166747,10.24
735538.9895833334,20.85801153874906,17.904805610092907,10.24
735538.9930555556,20.805226308778145,17.840627017365875,10.27
735538.9965277779,20.67708893677738,17.72067927125275,10.270000000335276
735539.0,20.530142913681253,17.57840455799788,10.28
735539.0034722222,20.6540605922364,17.684566290026673,10.3
735539.0069444445,20.11439642397887,17.180813100313898,10.3
735539.0104166667,20.014001822075222,17.09664724835727,10.280000000670551
735539.0138888889,19.840063371810267,16.925320984219432,10.3
735539.0173611111,19.24812588566723,16.384386787615455,10.28
735539.0208333334,19.478071132817522,16.588800242464114,10.3
735539.0243055556,20.823774235126276,17.838405596522893,10.309999998994172
735539.0277777779,19.43264781723988,16.555705063918005,10.28
735539.03125,19.094651561152865,16.242033932223855,10.28
735539.0347222222,20.513448204516536,17.553164251048045,10.3
735539.0381944445,20.345563912047474,17.39641159305561,10.3
735539.0416666667,20.149925033845683,17.213930642007107,10.299999999329447
735539.0451388889,19.738707528889186,16.840265767096493,10.28
735539.0486111111,19.057170511720493,16.207288240606793,10.28
735539.0520833334,18.329617583057747,15.538609524445665,10.27
735539.0555555556,17.77720465135571,15.041850802809558,10.24
735539.0590277779,17.291931547381164,14.595634197390872,10.24
735539.0625,17.10767944830767,14.426561844122016,10.24
735539.0659722222,15.669645568320252,13.124594716901496,10.21
735539.0694444445,17.190559708098153,14.50258993266958,10.24
735539.0729166667,17.152964607749432,14.472071543713916,10.229999999329447
735539.0763888889,17.76665374048826,15.044525648163715,10.21
735539.0798611111,19.850218017609944,16.95337124629645,10.26
735539.0833333334,21.12461789511111,18.139975011579175,10.27
735539.0868055556,17.750832463684027,15.034075551950046,10.200000000335274
735539.0902777779,21.63635596575601,18.65140208898386,10.210000000670554
735539.09375,21.099392241764875,18.136223037412854,10.23
735539.0972222222,21.339511733102544,18.356793641074304,10.24
735539.1006944445,20.57136644316903,17.62661615966468,10.26
735539.1041666667,20.554523493930724,17.625375162714953,10.230000001005829
735539.1076388889,21.07887706729429,18.102041271166698,10.26
735539.1111111111,21.880074347178304,18.865638945005358,10.24
735539.1145833334,22.184479145281497,19.158097530503767,10.23
735539.1180555556,22.416672818878567,19.37753950910801,10.229999999329447
735539.1215277779,22.643693058586557,19.6031236913633,10.209999999664726
735539.125,23.25204941220259,20.185902534438824,10.2
735539.1284722222,23.665783752718205,20.573967813777912,10.21
735539.1319444445,24.256594214163588,21.143311941338546,10.2
735539.1354166667,24.3788884773241,21.260204612570856,10.199999998658894
735539.1388888889,25.750580537128783,22.60111016425353,10.16
735539.1423611111,26.409789948106802,23.24387656881527,10.15
735539.1458333334,27.03742419742097,23.87155483890767,10.12
735539.1493055556,27.490790724463075,24.318930244785147,10.110000000670551
735539.1527777779,26.94515114293888,23.77543396031047,10.12999999731779
735539.15625,28.567050551609768,25.411200634411152,10.05
735539.1597222222,29.20649041940479,26.074744610121805,10.0
735539.1631944445,29.72094517307243,26.603772650881005,9.97
735539.1666666667,29.93157106350714,26.819278326557566,9.95999999932945
735539.1701388889,30.035616489749472,26.93706485874412,9.94
735539.1736111111,30.167215363311957,27.089822328071257,9.91
735539.1770833334,30.28428289619825,27.213419489594838,9.9
735539.1805555556,30.359368147176557,27.287919001742658,9.899999999664724
735539.1840277779,30.41058612600651,27.3463175640223,9.89
735539.1875,30.473009685468462,27.408305873072305,9.89
735539.1909722222,30.489360321666855,27.416958377266774,9.9
735539.1944444445,30.516610626562496,27.44401878928966,9.9
735539.1979166667,30.486583823224944,27.421787734899947,9.890000000335277
735539.2013888889,30.502934175618993,27.43043721596409,9.9
735539.2048611111,30.5329603628278,27.437478789353005,9.93
735539.2083333334,30.568537898672865,27.487987967291872,9.91
735539.2118055556,30.565761671271943,27.47003125616659,9.93
735539.2152777779,30.53573670032823,27.440233873221025,9.930000000335276
735539.21875,30.538410201358783,27.43529963604016,9.94
735539.2222222222,30.5575357616613,27.454274689871127,9.94
735539.2256944445,30.579539890028283,27.476107733646636,9.94
735539.2291666667,30.57953989021099,27.44574640398913,9.98
735539.2326388889,30.584989420950283,27.45114788097755,9.98
735539.2361111111,30.59043891656435,27.456549459072,9.98
735539.2395833334,30.62077037605792,27.47143328747324,10.0
735539.2430555556,30.60976892069895,27.452949594552397,10.009999999664723
735539.2465277779,30.62354642233785,27.474183828342717,10.0
735539.25,30.628995671939936,27.47958311448378,10.0
735539.2534722222,30.62354642215515,27.474183828161692,10.0
735539.2569444445,30.642772868279803,27.478052392800166,10.02
735539.2604166667,30.62899567212608,27.46440851522541,10.02
735539.2638888889,30.634547702599132,27.4699067157279,10.02
735539.2673611111,30.62077037605792,27.463846589495134,10.01
735539.2708333334,30.634547702599132,27.500275397568217,9.98
735539.2743055556,30.617994321682882,27.46109684190721,10.01
735539.2777777779,30.637323704941316,27.48024378493777,10.01
735539.28125,30.645548844270536,27.488391809286775,10.01
735539.2847222222,30.65387671972351,27.489049426072455,10.02
735539.2881944445,30.659325780949843,27.50963761144064,10.0
735539.2916666667,30.637323705220528,27.50302760255225,9.980000001005829
735539.2951388889,30.65387671972351,27.496641921555824,10.01
735539.2986111111,30.628995671939936,27.4719941466262,10.01
735539.3020833334,30.598767323098127,27.44205301148869,10.01
735539.3055555556,30.628995671846862,27.494771066558965,9.98
735539.3090277779,30.626219642204525,27.49201894005611,9.979999999664724
735539.3125,30.593215061177535,27.466890346965464,9.97
735539.3159722222,30.615218257067646,27.488707809490247,9.97
735539.3194444445,30.587765583496353,27.469078146920012,9.96
735539.3229166667,30.576763700094908,27.47335300605001,9.940000000670551
735539.3263888889,30.5713141157927,27.45276286120209,9.96
735539.3298611111,30.5713141157927,27.467945655969853,9.94
735539.3333333334,30.56576167227861,27.470031257165623,9.93
735539.3368055556,30.530184017090356,27.434723732411726,9.93
735539.3402777779,30.56576167072033,27.470031256127964,9.929999999329448
735539.34375,30.519284191085802,27.439081872327176,9.91
735539.3472222222,30.25753821186253,27.20946833411939,9.87
735539.3506944445,30.207028941481457,27.15933194854472,9.87
735539.3541666667,30.1963299315762,27.148713432697964,9.869999999664723
735539.3576388889,30.17513712928227,27.13519164854809,9.86
735539.3611111111,30.32172367968147,27.258105617276822,9.89
735539.3645833334,30.340546164315224,27.276787284333185,9.89
735539.3680555556,30.372841498438476,27.308844802660705,9.889999999329449
