DN,C,S,T,P
735583.5555555555,26.61577855502461,25.048724133400256,7.79,
735583.5590277778,26.746645515150114,25.162576547488957,7.82,
735583.5625,26.602063447150865,25.02736901468172,7.8,
735583.5659722221,26.568605458954288,24.992762547110424,7.8,
735583.5694444444,27.029355104401315,25.404362252566447,7.889999996982515,
735583.5729166666,27.14663628726406,25.50378782886171,7.92,
735583.5763888889,26.937700960222134,25.3240920903301,7.87,
735583.5798611111,26.32001147636259,24.77124528457451,7.75,
735583.5833333333,26.172838277591122,24.64728424244367,7.710000001341104,
735583.5868055555,26.127366911155,24.60023185112956,7.71,
735583.5902777778,26.193801026468517,24.661911627214685,7.72,
735583.59375,26.486403122000198,24.92202429968725,7.78,
735583.5972222221,26.354691717035497,24.80002061211942,7.760000000670552,
735583.6006944444,26.28742939226159,24.737543364266614,7.750000000335276,
735583.6041666666,26.167196852548237,24.641446088927616,7.71,
735583.6076388889,26.171028839141645,24.6454116878213,7.71,
735583.6111111111,26.18050093486333,24.648150516577275,7.72,
735583.6145833333,26.193801026022598,24.654847010199838,7.729999999664725,
735583.6180555555,26.210925711761636,24.679631243802024,7.72,
735583.6215277778,26.327649641379494,24.77205195171573,7.76,
735583.625,26.95595757230579,25.321253175504197,7.9,
735583.6284722221,27.3767112143216,25.683016156957617,7.999999996647238,
735583.6319444444,28.18683257393691,26.37039252969889,8.199999993294476,
735583.6354166666,28.9155710389717,27.015058351853863,8.34,
735583.6388888889,29.415532601104086,27.42161235651321,8.48,
735583.6423611111,29.668737232339275,27.627374531848705,8.55,
735583.6458333333,29.85756381565162,27.790041459860895,8.589999998658895,
735583.6493055555,29.983647724662095,27.90382812937331,8.61,
735583.6527777778,30.08058360708044,27.971810853416756,8.65,
735583.65625,30.263298695942826,28.13562785773309,8.68,
735583.6597222221,30.33159783090111,28.20575582682893,8.68,
735583.6631944444,30.32583792751727,28.19188284607686,8.689999999664723,
735583.6666666666,30.354431280696488,28.20531737168788,8.71,
735583.6701388889,30.397524852750188,28.24157512721498,8.72,
735583.6736111111,30.481133629333208,28.319392910235166,8.73,
735583.6770833333,30.524734120481135,28.348147376719325,8.749999999329448,
735583.6805555555,30.530595327155293,28.354160023956158,8.75,
735583.6840277778,30.553834075134166,28.378000830405153,8.75,
735583.6875,30.562574141623582,28.386967999368995,8.75,
735583.6909722221,30.59187839911197,28.39301517993966,8.779999998994171,
735583.6944444444,30.559695072202416,28.376012822925546,8.760000000670551,
735583.6979166666,30.577277810185656,28.378046134993966,8.78,
735583.7013888889,30.600618069001165,28.401975887773457,8.78,
735583.7048611111,30.600618069001165,28.417991529705958,8.76,
735583.7083333333,30.630023827452977,28.432128041311227,8.779999999329448,
735583.7118055555,30.60658155621752,28.40008621873443,8.79,
735583.7152777778,30.659428593104025,28.446247712683984,8.8,
735583.71875,30.674233419498755,28.46142334114916,8.8,
735583.7222222221,30.703842341550878,28.49177698836592,8.8,
735583.7256944444,30.727487669416522,28.49193407629797,8.829999998994172,
735583.7291666666,30.76614135546899,28.531536875199468,8.83,
735583.7326388889,30.789990722689332,28.555975399520147,8.83,
735583.7361111111,30.75719769060655,28.52237297166938,8.83,
735583.7395833333,30.781047277940292,28.53074015281763,8.849999999329446,
735583.7430555555,30.77210375240124,28.51355366421103,8.86,
735583.7465277778,30.75719769060655,28.498293332465128,8.86,
735583.75,30.751235200818368,28.492189429393807,8.86,
735583.7534722221,30.76017892121644,28.501345332860193,8.86,
735583.7569444444,30.772103752001428,28.50552995199416,8.869999999664723,
735583.7604166666,30.751235200818368,28.492189429393807,8.86,
735583.7638888889,30.751235200818368,28.484171780869392,8.87,
735583.7673611111,30.76614135546899,28.499427453434087,8.87,
735583.7708333333,30.78999072188972,28.52383823690607,8.87,
735583.7743055555,30.75719769060655,28.490273951561722,8.87,
735583.7777777778,30.77210375240124,28.50552995213446,8.87,
735583.78125,30.76614135546899,28.499427453434087,8.87,
735583.7847222221,30.78700958312752,28.52078677372495,8.87,
735583.7881944444,30.772103752900996,28.505529952645986,8.87,
735583.7916666666,30.7601789215163,28.493325086054945,8.87,
735583.7951388889,30.712683709742205,28.45272769288046,8.86,
735583.7986111111,30.742394198743277,28.483139055535307,8.86,
735583.8020833333,30.74835674388684,28.46520306072587,8.889999998994172,
