DN,C,S,T
735538.6805555556,20.353819324525944,17.582232181589177,9.93
735538.6840277779,21.372258521033785,18.54520317427765,9.93
735538.6875,21.64716330774459,18.80605932400802,9.93
735538.6909722222,22.423802576012516,19.550498255138915,9.92
735538.6944444445,22.535679461240495,19.65181445561067,9.93
735538.6979166667,22.8386834383843,19.93564665166541,9.94
735538.7013888889,23.270974505863048,20.34912203979031,9.94
735538.7048611111,24.18997652734784,21.237073330494205,9.93
735538.7083333334,24.86974281306773,21.898435425699837,9.92
735538.7118055556,25.416002384207786,22.439217287051193,9.9
735538.7152777779,25.69179465204939,22.70668168164139,9.899999999664724
735538.71875,25.988787263348982,23.001471943526983,9.89
735538.7222222222,26.21024539610998,23.19764287346704,9.92
735538.7256944445,26.54159045680836,23.533112691255763,9.9
735538.7291666667,26.888097043593064,23.877680912006163,9.89
735538.7326388889,27.055729639769524,24.0414329601781,9.89
735538.7361111111,27.321928076217304,24.301742483204233,9.89
735538.7395833334,27.27818094149722,24.25894013266844,9.89
735538.7430555556,27.593193307100986,24.580942761691354,9.87
735538.7465277779,27.78871540460092,24.772709151250805,9.87
735538.75,27.856556942246353,24.83928957534311,9.87
735538.7534722222,26.824693351676252,23.796040695769783,9.92
735538.7569444445,26.175991184674597,23.15154213292713,9.94
735538.7604166667,26.719698763031392,23.687116039459404,9.930000002346933
735538.7638888889,25.191336748699136,22.160338053717844,10.0
735538.7673611111,25.977495743171477,22.958756000409924,9.94
735538.7708333334,26.144519692594837,23.12096328784619,9.94
735538.7743055556,26.1132478368751,23.09696190333015,9.929999999664723
735538.7777777779,26.32269517894456,23.30702087900979,9.920000000335277
735538.78125,26.30249207935489,23.28093254468682,9.93
735538.7847222222,23.83997115870316,20.837210355904396,10.04
735538.7881944445,23.209220505178074,20.250849682562052,10.01
735538.7916666667,21.918900177812805,18.99606669500207,10.06
735538.7951388889,20.099021696344852,17.28011248743901,10.06
735538.7986111111,19.52877175440012,16.755231968491117,10.04
735538.8020833334,18.988252798522392,16.250303997710528,10.04
735538.8055555556,17.752423429558377,15.093557223743396,10.06
735538.8090277779,17.182191727031565,14.566834672368461,10.06
735538.8125,16.804483733987333,14.21897337209937,10.06
735538.8159722222,16.536618202409258,13.972777490000427,10.06
735538.8194444445,16.093511832192014,13.562709590600436,10.07
735538.8229166667,15.979257614991122,13.458155462558885,10.069999999999999
735538.8263888889,15.473964519142685,12.996703648472735,10.07
735538.8298611111,14.895535820951554,12.473811622574809,10.06
735538.8333333334,14.753539072474478,12.341488977457297,10.07
735538.8368055556,14.125501146040065,11.776199194564606,10.060000000335275
735538.8402777779,13.833226868631092,11.509239809045258,10.069999999664724
735538.84375,13.444288482137612,11.162243379566501,10.06
735538.8472222222,13.20075514071232,10.949528438158564,10.04
735538.8506944445,13.229613323769277,10.960344349354656,10.09
735538.8541666667,12.897118602258058,10.65958823639326,10.09999999899417
735538.8576388889,12.562792273965021,10.369527411098462,10.07
735538.8611111111,12.579916925641133,10.384816934476635,10.07
735538.8645833334,12.370170037667473,10.197688124359138,10.07
735538.8680555556,11.871612268087619,9.756825437326492,10.06
735538.8715277779,11.573779248378477,9.492635149139758,10.06
735538.875,11.564423634322143,9.484346830536824,10.06
735538.8784722222,11.301851596970376,9.25708925747533,10.04
735538.8819444445,11.349853568643452,9.294432405127747,10.06
735538.8854166667,10.926430197406717,8.918218147600378,10.069999997653067
735538.8888888889,11.04824475084125,9.042992769289366,10.0
735538.8923611111,10.423782463938974,8.483433243127605,10.04
735538.8958333334,10.331211299403904,8.397593631550546,10.06
735538.8993055556,9.95841609378774,8.064745723360112,10.089999995976687
735538.9027777779,10.391748819451017,8.471644446882566,9.970000002011657
735538.90625,10.108819004215059,8.209648589685967,10.03
735538.9097222222,9.871783592407327,8.026671220501948,9.92
735538.9131944445,9.765810142984426,7.929493718336859,9.94
735538.9166666667,9.203446144715585,7.457370854543011,9.850000002346931
735538.9201388889,9.299196020242423,7.526367758333744,9.92
735538.9236111111,8.813622672948373,7.143657550775269,9.72
735538.9270833334,8.442040014741346,6.8127513321234066,9.76
735538.9305555556,8.484806735703467,6.887919111062123,9.560000000670552
735538.9340277779,8.137351764385517,6.581570890492148,9.579999998994172
735538.9375,8.206878625463348,6.647547487891832,9.55
735538.9409722222,7.942681876351689,6.417911584451276,9.55
735538.9444444445,7.717258490228499,6.229423154958554,9.51
735538.9479166667,7.668784548726695,6.19946842003842,9.440000005029141
735538.9513888889,7.564124021495472,6.0833040550074005,9.59
735538.9548611111,7.585646430852497,6.134167889800731,9.4
735538.9583333334,7.419278074854434,5.994898131276867,9.37
735538.9618055556,7.4011844256007535,5.939490227889988,9.609999995306135
735538.9652777779,6.840301895162045,5.479382220665749,9.47000002078712
735538.96875,7.54860126523377,5.986690899693892,10.09
735538.9722222222,7.412707224905751,5.931319784008417,9.72
735538.9756944445,7.094741905206802,5.636989582485761,9.86
735538.9791666667,7.374615454088643,5.8371391042009,10.100000001005826
735538.9826388889,7.272244787831471,5.745517278029201,10.13
735538.9861111111,7.165495017067583,5.65510488990036,10.13
735538.9895833334,6.859917894174722,5.411800172259101,10.03
735538.9930555556,7.127594875353787,5.612238580570822,10.199999996311963
735538.9965277779,6.60224621186609,5.1857190425793735,10.090000004023313
735539.0,6.84296812472362,5.370849143520762,10.21
735539.0034722222,7.058651373014336,5.5433985999435045,10.27
735539.0069444445,6.85934655317171,5.369892761400956,10.31
735539.0104166667,6.797356237261875,5.317899768588398,10.309999998994172
735539.0138888889,6.622337907495811,5.175577803487796,10.28
735539.0173611111,6.3320111743087955,4.938380611274558,10.24
735539.0208333334,6.478554411544747,5.051161438703832,10.31
735539.0243055556,6.3833344484979015,4.967626578454741,10.339999996311962
735539.0277777779,6.269166600689449,4.887270253715806,10.230000000335277
735539.03125,6.288876914031974,4.902376351318299,10.24
735539.0347222222,5.859064372161309,4.541037638442342,10.27
735539.0381944445,5.89258059902847,4.572578918371927,10.24
735539.0416666667,5.842020628845864,4.529393264202748,10.250000000670552
735539.0451388889,5.74213890693957,4.444208303741977,10.27
735539.0486111111,5.729760844648155,4.438827456037709,10.23
735539.0520833334,5.544852507028072,4.281202650665754,10.27
735539.0555555556,5.541519981265732,4.27845326492408,10.270000001341105
735539.0590277779,5.524857364619996,4.260042737472503,10.309999998994172
735539.0625,5.5698940692810055,4.300689288571661,10.28
735539.0659722222,5.469347125524366,4.213175199863075,10.32
735539.0694444445,5.385082259741342,4.14840892407117,10.28
735539.0729166667,5.338046399559869,4.10747225173333,10.299999998994172
735539.0763888889,5.255114966337923,4.042681470431315,10.27
735539.0798611111,5.261779940184255,4.042622882458886,10.32
735539.0833333334,5.209697973447047,3.9966351232535877,10.35
735539.0868055556,5.176468394521398,3.972683141910664,10.319999999664725
735539.0902777779,5.114960452104498,3.9233888407970934,10.310000001005829
735539.09375,4.995943901410621,3.822906864201524,10.34
735539.0972222222,5.244070156131276,4.035818850056619,10.25
735539.1006944445,5.307101806224946,4.101104186605276,10.13
735539.1041666667,5.089443262801487,3.976182576262244,9.630000011399389
735539.1076388889,4.942338992028815,3.817688955004697,9.97
