DN,C,R,P,S,T
735541.5486111111,30.186270492392822,1020.8014769984939,2.8341062108175987,27.084879345163863,9.942982294457911
735541.5520833334,30.105214475736325,1020.7472302747724,2.8328772723383113,27.013005188561653,9.931748098057833
735541.5555555556,29.981887871949823,1020.6598669133248,2.8308814024632967,26.898779712964046,9.921144448928485
735541.5590277779,29.8506521158414,1020.5644940107517,2.8288812760564896,26.774812131375388,9.913232627724723
735541.5625,29.706478067869305,1020.4611501748072,2.786060225899219,26.640186446291388,9.902247890936938
735541.5659722222,29.61317943522956,1020.397273385883,2.783881599417221,26.556060079679384,9.891247209493125
735541.5694444445,29.544499952946047,1020.350696628438,2.782877244441575,26.49446005696634,9.882636365689603
735541.5729166667,29.50782220243763,1020.3245087160268,2.780881346603045,26.460341622410496,9.879712079558542
735541.5763888889,29.479804779416114,1020.304282864339,2.6982134980580494,26.43440624685051,9.877309845268
735541.5798611111,29.44475179229801,1020.2816977630646,2.6998643642743834,26.404230639139353,9.87112681995576
735541.5833333334,29.388868647227557,1020.2342029588714,2.699873015873016,26.344455404125974,9.877373137796432
735541.5868055556,29.37040687229176,1020.2093041766576,2.7008688152013347,26.31532181947875,9.892237409991955
735541.5902777779,29.361377195839815,1020.1957558558217,2.7018688784047384,26.299664544505138,9.901561521545014
735541.59375,29.350607012614407,1020.1914187527127,2.7008773769689722,26.29302878323331,9.896024422137357
735541.5972222222,29.34276366233388,1020.1917982803405,2.701868716724373,26.29180515897837,9.886939122252654
735541.6006944445,29.332433799672327,1020.1902067775121,2.701873015873016,26.288016096591377,9.878137276316874
735541.6041666667,29.328237400332284,1020.1950795535664,2.703864670389905,26.292082891759623,9.86694673470542
735541.6076388889,29.22265561812293,1020.1388321926788,2.7048689062680826,26.21312589167121,9.831944247133157
735541.6111111111,28.872253067286497,1019.8791292251128,2.722795018743206,25.876862012866546,9.817960231116908
735541.6145833334,28.08008154475022,1019.2620421963409,2.722873015873016,25.086782831396622,9.8309440466019
735541.6180555556,27.783817629103968,1019.0356455484671,2.7447804388090353,24.795715705171997,9.83070126241451
735541.6215277779,27.78245053883417,1019.0304178229762,2.770765249039566,24.790018651951943,9.836973887267279
735541.625,27.926268974433466,1019.1259806268301,2.802733224816394,24.916743893702876,9.858206951577936
735541.6284722222,28.02049518663269,1019.1937088788975,2.8118342571463586,25.00482145643631,9.864572868891338
735541.6319444445,27.906597090891093,1019.1127462550457,2.8407499595454477,24.899052338086854,9.855837341230435
735541.6354166667,27.49023570091942,1018.8099695018659,2.8617852333929914,24.505649474600844,9.83339405265717
735541.6388888889,26.84097682018455,1018.334958448087,2.8788030271879586,23.88963976587128,9.803423509444219
735541.6423611111,26.581569210377936,1018.1675213991266,2.9336342857167756,23.66586446983121,9.757798363057093
735541.6458333334,26.47914530764366,1018.0966016432955,2.943830229589975,23.57259662884379,9.747045353460022
735541.6493055556,26.424778307412783,1018.0381461808144,2.995653813778025,23.502096765913215,9.773587448155071
